order_item_id,order_id,product_id,quantity,unit_price
15857517,7588019,12967,3,449.96
15857687,6912422,19527,4,59.79
15860022,3054456,15575,3,70.74
15860481,3827339,12162,3,260.35
15861725,301668,6309,5,317.58
15862219,6306204,10123,3,114.62
15862689,317156,8189,4,436.92
15863166,3799832,11131,1,69.45
15863738,513084,14509,3,364.85
15863858,7141140,10624,2,174.1
15864758,3831889,13926,3,214.86
15864910,4384072,4460,4,352.2
15865062,7321762,11645,1,122.21
15865560,7129885,7251,1,335.99
15865583,4304587,11571,3,363.26
15866143,3751756,17599,1,140.68
15866713,2091207,18448,1,440.55
15866880,1149335,5787,2,314.22
15867353,4296980,12884,1,124.23
15868422,2014750,19076,1,453.5
15869124,5798936,6744,3,465.97
15869904,7082248,9378,1,382.01
15870076,6243144,18073,5,429.94
15870472,7190425,4894,2,335.8
15871199,1775521,14505,3,361.32
15871438,5196905,6264,3,458.26
15871441,5643797,13165,3,123.54
15871559,2749930,5059,3,25.34
15871792,6171355,2205,1,78.13
15872085,3840942,4512,5,486.57
15872214,7052692,19716,3,302.26
15872226,3204641,6260,4,454.07
15872351,7051467,14446,5,99.4
15872546,2873398,9883,4,173.25
15873080,5262917,821,4,411.92
15873840,349159,10,5,172.39
15873881,3527811,1904,1,458.06
15874355,5871697,8318,4,150.9
15874990,4384072,18910,4,427.49
15875096,1275156,10441,1,20.44
15876000,4741497,8016,3,15.53
15876081,5276597,15020,3,335.49
15876892,502137,16038,2,120.26
15876941,3437638,10240,5,276.96
15877265,754328,13548,2,88.46
15877314,178280,8665,1,416.43
15877687,6079600,5610,2,336.41
15877790,3031728,18051,3,81.67
15879016,4388274,8463,1,111.11
15879423,2045800,4765,1,297.79
15879702,4049080,19665,4,366.61
15879926,3551515,8830,5,475.19
15879940,5262206,19275,5,244.18
15880775,579464,12106,2,356.14
15880866,7004026,16573,5,113.92
15881038,2346195,7815,3,216.55
15882029,4759459,1364,2,335.06
15882098,1693635,10634,4,271.2
15882517,1639681,2564,2,495.72
15884095,1003598,2459,2,431.03
15884356,5806913,9216,2,86.03
15884799,494502,9433,3,230.17
15884817,2276224,10085,5,416.42
15884917,2423596,3273,3,450.51
15884929,2722827,1049,4,177.39
15885704,1111869,12926,4,373.66
15886179,3242673,8707,3,189.78
15886532,1829946,9011,5,25.5
15886622,5477962,17998,1,353.43
15886770,2048032,10680,2,54.65
15886975,5639518,8784,3,400.54
15887951,4949280,8440,5,354.97
15888158,6335273,6068,2,464.06
15888580,4324911,19044,5,241.43
15888637,5641458,3071,3,92.04
15889440,6448137,14375,5,287.52
15889569,839769,14758,1,103.31
15889763,4248756,18341,4,203.8
15889788,1059344,6914,1,483.06
15890138,5664786,12931,2,14.31
15890532,7134467,13972,2,114.22
15890677,905926,10018,3,203.51
15890789,5342589,15727,5,258.97
15891956,5270171,14987,3,140.01
15892540,6190077,14417,4,284.71
15892819,5760007,4023,4,84.98
15893148,2076227,9596,1,338.56
15894924,2697154,5777,3,236.89
15895218,447423,11072,1,481.81
15895357,4593223,11660,4,202.92
15895522,25801,8966,1,404.11
15895711,2144360,15465,4,339.87
15895965,1172780,16263,5,267.62
15896196,5094256,6861,1,485.12
15896766,4738177,11652,1,113.75
15897726,7536827,8382,4,446.24
15897783,7785347,9744,1,153.94
15898403,3115107,11183,1,112.19
15899458,7501510,3539,1,339.78
15899489,939338,15349,1,492.96
15900368,1622774,9420,4,173.83
15900743,422360,7117,5,343.82
15902172,6115860,14176,2,311.2
15902340,2594395,5973,1,299.45
15902472,3905942,13304,5,76.5
15902897,2249888,3852,3,331.67
15903777,4416170,15127,1,286.89
15903927,2432971,5883,5,50.87
15904231,4018247,4222,1,261.72
15904763,5008739,15379,1,434.36
15905524,4165068,9441,2,177.48
15906001,6265527,14075,2,248.07
15907065,7611628,14556,1,5.73
15907131,384300,1068,3,87.47
15907166,3522930,1467,2,133.5
15907186,7951486,2177,5,131.93
15907417,7112578,19552,3,12.48
15908455,5219578,9405,3,72.14
15908732,5087476,4701,5,325.87
15908779,1318414,12019,5,342.77
15909126,7414769,2072,3,269.25
15910481,433010,11042,5,337.2
15911952,3798956,17214,3,450.03
15912908,2493904,5686,2,478.48
15913500,7851614,2483,4,5.98
15913599,6185375,15705,2,146.07
15914074,5565388,5418,2,151.51
15914469,5758005,15552,3,332.39
15914499,6136968,11046,4,92.87
15914622,5454107,18387,5,48.08
15914737,1940800,17115,4,440.21
15915070,3755917,8206,2,325.45
15915117,551691,1281,4,100.74
15915457,2363612,3631,5,13.95
15915477,3973566,15528,1,192.49
15915480,768003,3220,3,73.26
15916094,5263471,8100,5,109.88
15916416,2957276,6696,1,227.32
15916556,279540,1837,2,111.91
15916728,1066362,8747,2,203.56
15917509,1248967,19519,1,239.03
15917639,5605568,6291,1,277.4
15918679,6921368,626,4,53.09
15918897,1539650,10176,1,333.77
15919892,6671411,9622,2,178.15
15920367,6723381,12745,1,249.53
15921651,6244667,8491,2,70.13
15921804,5345110,19470,4,440.63
15921988,2618551,19730,1,21.05
15922570,6684581,15632,2,24.91
15923601,5398095,14700,5,147.39
15923715,4278342,10812,4,127.73
15923957,3514799,7631,1,402.13
15924232,2671978,16734,3,22.53
15924306,3173898,13820,3,471.57
15924358,3135672,10725,1,367.85
15924444,7828395,13060,3,212.79
15924495,578691,16634,4,313.55
15924838,2809066,9672,5,480.13
15925423,3758250,5428,3,107.38
15925456,1452246,1172,5,484.14
15925659,234990,1913,3,281.4
15925679,2919486,10387,3,460.72
15926108,1063943,6042,1,60.76
15927422,7298691,17617,5,304.52
15927596,2686179,18470,5,277.03
15927798,4576432,5426,4,84.3
15928016,1070740,10735,2,15.35
15928302,756275,9784,2,17.19
15928632,6778791,4321,2,68.13
15928950,3268127,16326,1,254.71
15929065,2340172,419,5,88.55
15929470,493966,8617,5,461.96
15929772,342772,4567,2,387.24
15929962,4200121,13751,5,322.31
15931313,393006,19399,5,334.39
15931594,5804066,6005,4,83.05
15933424,7693763,8046,1,469.87
15933809,730632,14603,3,429.63
15934163,2526770,16237,2,135.21
15934250,3826690,8868,3,438.89
15934721,886481,15446,3,213.93
15935089,5522703,11980,4,436.68
15935939,700369,4221,4,128.68
15935985,4645663,12240,5,163.03
15936093,5109686,3230,5,269.31
15936366,1342920,8446,4,66.69
15936377,460788,3187,1,258.49
15936385,661677,17367,2,177.09
15937093,5819462,3477,3,419.18
15937439,6981173,17971,3,227.68
15938011,7044965,3339,4,267.16
15938461,5140532,16823,5,43.79
15938969,481659,15991,3,399.61
15939160,545764,10214,3,260.39
15939497,2069674,17702,3,129.08
15939720,6352842,6688,4,124.62
15939868,6501268,10651,1,55.99
15940040,7680844,10402,3,172.76
15940811,5216361,7115,2,195.32
15941557,1786499,10047,2,197.08
15942199,4698604,6787,1,15.63
15942406,3216315,9350,1,70.32
15942887,6737296,5609,4,345.8
15943105,5262917,17799,4,467.74
15943242,3651344,13863,5,148.32
15943599,3394841,16241,4,355.51
15943655,2399839,18857,3,100.15
15944018,5678963,15069,1,100.7
15944195,3635307,14507,4,276.58
15944210,1580133,1527,5,235.87
15944429,5678420,17602,4,110.43
15944467,3679718,18366,5,464.61
15944506,2850117,2547,3,144.62
15944640,1553412,5439,2,353.2
15944680,4625319,16757,2,127.41
15944934,2312791,7191,4,175.34
15944991,7758492,8727,1,380.33
15945407,5526417,3052,4,107.25
15945421,2798269,15430,2,400.88
15945552,7760901,3134,2,353.96
15945868,2542551,5661,2,298.66
15946415,1109633,16203,3,372.4
15946649,1945832,6133,2,411.67
15946767,3973637,16591,2,445.32
15946916,6520506,11421,5,228.19
15949149,752948,13557,4,177.24
15949605,1186407,12900,2,122.11
15949655,2663350,2970,2,60.77
15949807,18941,18785,3,84.45
15950234,5685852,16199,5,133.96
15950765,5787220,16615,4,410.01
15950794,3736327,19743,2,397.59
15950883,4172196,424,2,157.34
15951392,2034746,7265,5,333.01
15951571,5589648,14430,4,442.18
15951648,1408500,18113,3,186.79
15951651,6759056,16631,5,242.71
15951752,5693739,5938,5,99.41
15952666,1554438,12256,3,345.17
15953592,4354763,3065,4,185.25
15953605,5961520,14527,5,217.18
15953662,5868744,12513,5,417.92
15954214,2100919,1619,4,309.92
15954343,4834852,16844,4,175.58
15954850,155416,4794,3,305.18
15955441,5504632,10088,3,239.49
15955625,5096944,804,4,57.63
15955696,7905434,15252,3,339.83
15956922,839769,8360,5,417.02
15957216,4713892,10058,1,164.82
15957340,2870873,11791,2,387.56
15958683,7282766,7422,4,107.19
15958778,4614102,18839,5,24.39
15959535,6581581,9882,5,324.15
15960146,1215499,6492,5,153.92
15960153,6009009,8969,5,468.53
15960294,849709,15657,4,364.42
15960619,858706,9445,3,22.24
15960806,6726550,7260,3,194.16
15961664,5199138,7633,4,39.34
15962251,2481207,15885,1,118.12
15962557,7388765,1073,5,112.21
15962716,846188,8945,3,119.98
15964061,394618,12813,5,267.56
15964112,5646009,6187,1,372.64
15964630,7265765,16668,3,251.87
15965019,4783410,6763,2,466.12
15965471,3106730,11848,3,339.49
15965513,4881555,19505,4,464.61
15965689,1359181,4469,2,263.36
15966056,5218090,500,4,241.9
15967453,6417511,9214,5,62.78
15967456,185915,12742,5,76.18
15967719,3642509,19949,1,470.51
15967795,3708986,12242,5,160.88
15967817,6554568,18372,3,497.74
15968066,7812052,3053,2,109.59
15968149,7233267,17024,1,309.51
15968735,3493898,3356,3,351.83
15968866,2286826,13408,1,392.93
15969240,6281000,10082,2,293.69
15969378,6928021,10911,4,71.91
15969773,5366874,11762,2,223.07
15970441,5586222,16406,3,122.13
15970597,2131413,11754,1,11.0
15970899,7630526,16864,1,467.63
15970989,6345914,1876,2,405.81
15971389,7243102,1587,5,225.75
15971575,2834580,11722,2,338.03
15972191,5135728,10797,3,263.59
15972458,279084,7644,3,467.23
15973045,4803494,13858,4,335.37
15973212,4910288,15756,5,16.45
15973456,7396845,10665,3,391.38
15973490,556034,14832,5,159.82
15973573,3823766,10836,5,259.72
15973610,2557913,6846,2,455.75
15973717,7975426,3631,1,13.95
15973788,6499048,19075,5,497.5
15974508,6210369,19014,5,446.68
15974934,7352637,438,3,363.2
15975138,5075759,7687,1,59.4
15975467,7668455,11536,4,445.01
15976079,4927547,13037,5,390.26
15976614,2734248,6704,3,267.81
15976743,1918544,18338,2,436.18
15976856,5464875,162,3,109.14
15977011,2215147,17461,3,168.89
15977319,5323657,14259,3,389.26
15977743,932479,10862,1,176.98
15977888,5863110,15762,4,363.07
15977989,6482355,4897,2,161.01
15978006,6022238,16705,2,364.77
15978700,6069641,8681,2,402.34
15978968,3225825,6907,2,214.46
15978999,2662181,3702,5,223.51
15979063,6982973,17288,5,107.04
15980086,6715942,15021,5,27.76
15980526,6957627,11768,4,299.81
15981369,2262170,9860,4,49.29
15982976,5430164,17809,3,395.71
15983377,4987365,9715,3,38.7
15983857,5297919,3273,2,450.51
15984431,2527494,6103,3,188.18
15985868,2097644,6804,1,86.42
15986342,5062587,2577,2,372.03
15986349,4585747,10061,1,467.85
15986997,6255303,6028,4,408.44
15987622,5198878,10989,2,115.83
15987918,540188,14183,3,347.95
15988000,1219298,13234,3,125.33
15988136,4264085,1135,1,332.62
15988765,5458529,2959,1,490.05
15988793,7967214,12885,5,12.22
15989055,2683731,8220,2,471.54
15989461,5247330,17377,4,172.92
15990076,7125141,2257,4,216.4
15990130,6348210,16928,4,410.84
15990237,7481000,5952,2,217.75
15991205,6747114,18149,2,469.83
15991504,2002997,8135,3,364.91
15991628,855695,14526,4,490.79
15992131,3992662,15577,2,272.76
15992274,7204574,7949,1,376.18
15993100,3952380,13291,5,476.41
15993554,91644,15995,1,140.27
15993730,6962397,6540,2,350.46
15994029,6954913,14668,3,44.8
15994071,4844615,13713,2,113.15
15994135,9537,11938,5,228.33
15994201,1383147,4415,2,310.06
15994541,5858277,8561,2,19.41
15995875,2267849,11600,4,204.19
15996282,6061859,3918,3,24.64
15996514,1159702,12752,5,329.03
15996913,4004164,10832,4,412.43
15997313,3578086,18046,5,235.33
15997752,5599357,15569,4,439.28
15998056,1900453,9792,2,199.11
15998287,2574649,1205,3,220.1
15998419,1292265,14644,2,495.08
15998421,591961,9724,4,381.73
15998793,6084207,7532,1,434.57
15998831,2761595,15431,3,427.35
15998901,7742115,14878,4,29.3
15999174,7137844,11597,3,219.5
15999196,1002185,14937,1,291.46
15999659,6606978,19250,1,381.63
15999848,2951594,978,3,468.41
16000176,6049274,8703,2,434.66
16000282,6756803,7395,4,472.98
16000513,5591948,15795,4,324.51
16000960,7921521,16984,1,54.41
16001116,1577249,7774,5,146.8
16001205,2787974,7706,2,235.84
16002266,3779852,1033,3,148.84
16002582,4730209,15935,4,402.58
16003165,3808804,11085,4,270.67
16003287,5493178,9596,2,338.56
16003717,2589039,12879,2,101.58
16004194,6836937,4896,2,129.99
16004620,7325520,11383,1,337.03
16004863,7777033,9909,5,460.65
16005127,109087,18054,3,363.28
16006410,2371198,14792,3,457.8
16007184,279293,5998,3,11.26
16007647,2376447,5905,3,366.82
16007649,4593350,9601,2,135.18
16007741,3287531,17960,3,185.09
16008121,1520885,13480,3,480.63
16008300,1957921,9843,3,343.69
16009252,3170196,12693,1,448.06
16009453,5452339,7778,1,273.11
16009645,7812334,7810,3,419.62
16010040,6755640,8584,2,266.17
16010190,3395576,12408,2,94.17
16011062,2258353,7953,3,133.85
16011597,6752698,9245,4,380.82
16011803,7514809,2301,1,490.63
16012010,3728343,2117,3,57.43
16012083,3959101,14334,3,307.16
16012423,5932694,13445,2,142.79
16012449,5287114,8745,3,279.59
16012580,7742218,16975,2,88.64
16013382,7210614,18326,4,370.21
16013835,5815625,906,5,444.55
16014503,3524690,231,3,322.76
16015420,7939036,18645,2,248.5
16015898,5185035,15501,1,281.86
16015955,2970698,4356,3,14.5
16016029,5898626,2700,4,229.96
16016472,4808262,8378,4,362.43
16016514,939009,15483,2,28.94
16017606,30722,16375,4,45.6
16018686,629640,10841,4,104.64
16019086,3539596,3351,2,416.61
16019307,7003076,6125,1,287.44
16019646,2465740,4290,4,239.14
16019675,6243721,2758,5,497.23
16020571,5624868,9998,5,88.02
16020704,3229551,8506,3,250.6
16021215,7748110,16870,3,142.7
16022046,6939418,4065,1,456.9
16022694,7466033,7596,5,169.38
16022854,1503373,18622,2,170.73
16023315,3554233,2212,1,110.37
16023935,664492,17830,4,338.28
16024652,4195207,3921,3,142.39
16025066,4853318,2990,1,9.7
16025752,5446323,2188,4,52.55
16025789,614611,5318,1,216.07
16026310,4951247,17871,3,200.13
16026579,4354057,13417,5,380.68
16028449,810119,17420,5,12.62
16028688,7329095,19206,5,31.61
16028825,2370526,17484,5,199.34
16029500,4990873,12865,5,40.03
16029764,2501877,12249,4,449.06
16029878,6628693,17105,2,396.45
16030148,5853252,14959,3,368.32
16030316,3374177,19237,4,268.62
16032331,1590818,3539,4,339.78
16032477,7433616,14523,4,59.13
16032891,114684,17422,4,147.25
16033094,288367,3730,3,53.73
16033461,6948006,936,3,283.04
16034417,7870092,12056,5,251.93
16034968,7679999,6863,1,35.77
16035089,837296,1423,4,334.85
16035583,293569,2364,1,141.31
16035744,4423225,19129,2,293.26
16036138,7225374,19188,5,20.57
16036322,7218125,10638,1,105.91
16036546,4786413,10594,4,292.14
16036715,5110813,6800,1,351.61
16036786,161641,19864,2,474.54
16038036,276425,2426,5,251.86
16039386,584226,2421,5,62.06
16039820,2781324,17826,4,198.71
16041301,459393,18682,1,221.69
16041496,3203037,14373,1,287.68
16041662,2526579,15302,5,268.44
16042305,6394732,12214,3,65.2
16043114,4918541,2214,2,57.5
16043669,4027364,9790,2,233.68
16043923,743316,15884,4,433.35
16044064,2825926,12387,2,388.84
16045645,2847626,3802,4,314.42
16045705,1108373,4972,2,303.11
16046151,5459018,17597,4,19.15
16047363,2623646,4200,1,17.57
16047603,2523630,4952,5,443.06
16048954,3526391,3555,4,233.76
16049889,385450,456,1,179.47
16049920,6714364,1856,4,67.61
16050455,7763478,7001,2,282.37
16051018,2360215,16438,1,366.52
16051357,6694635,952,3,334.57
16053371,5189499,16434,2,225.2
16053748,6194077,15083,1,169.82
16054023,539478,517,1,208.19
16054105,3728099,11667,4,224.66
16054158,2442621,16428,3,433.41
16054209,3175339,5451,2,60.48
16054527,5715875,10488,1,5.85
16054786,4910641,18587,5,5.14
16054926,299484,10771,2,276.35
16055691,4420852,12470,1,102.85
16056777,7254495,8089,5,79.81
16056971,7668297,453,4,494.26
16057168,6876402,18337,1,331.28
16057368,2403094,17237,1,22.18
16057672,2204843,9275,5,160.65
16057758,320442,9972,4,296.28
16057842,3792278,13560,3,107.28
16058201,7870092,1664,2,19.56
16058325,4012528,9117,4,133.45
16058414,1821827,19910,5,414.16
16058493,2674665,12084,3,153.67
16058497,347679,466,5,93.15
16058597,3351343,4882,5,291.05
16058847,2764927,55,1,234.79
16059383,1564130,19374,2,42.59
16059834,7415476,17267,3,306.76
16060322,2439759,3893,4,424.8
16060758,5460570,76,3,296.41
16061189,3338758,5969,3,395.54
16061235,3850339,1136,4,498.04
16061495,7254189,344,1,22.87
16061801,5895748,18691,3,463.52
16062610,1324422,14361,2,393.6
16063685,6394655,16425,2,355.92
16064670,4527009,15606,3,337.4
16065584,5988057,1811,1,329.19
16065722,5485093,9492,5,47.05
16065736,4192302,14132,2,277.15
16065949,6649389,15950,1,154.48
16066210,2647671,18403,5,95.68
16066255,6409186,16959,3,311.21
16066567,5250125,2211,1,268.37
16067556,6632699,4731,4,128.57
16067622,2540711,13617,1,139.63
16068403,3367457,13967,3,28.08
16068412,4763043,3388,2,290.59
16068422,4768130,17099,5,158.12
16068734,3158137,15080,5,424.16
16069253,3962921,19643,5,439.1
16069367,7891074,10661,1,32.79
16069875,6582741,19724,5,118.74
16070182,6968792,14019,5,318.58
16070274,3061077,17794,3,240.82
16070504,3877449,963,4,425.62
16070727,1680591,4335,2,495.05
16070832,5432971,1696,4,390.91
16071143,6314946,2307,1,269.12
16071389,2564214,13445,4,142.79
16071440,1353661,1360,1,367.05
16071691,7042505,3997,2,395.75
16071843,2638091,19650,4,495.36
16072199,2293147,8225,2,357.36
16072474,5582796,13967,5,28.08
16072786,7875175,5170,3,203.67
16073270,2752950,18807,1,345.69
16073950,984339,13575,2,176.2
16074590,4107483,19734,4,35.22
16075216,886961,17643,4,492.16
16076271,5064653,9967,4,44.05
16076342,4710737,19984,4,227.15
16076343,2096202,9751,4,289.74
16077532,92811,18297,2,353.36
16077702,3100040,12593,3,136.58
16078143,5412188,18924,5,108.74
16078205,3664473,12387,4,388.84
16078270,4823214,18624,3,92.86
16078580,1618205,19244,1,69.08
16078649,7354158,2552,5,282.03
16078754,7050773,15822,1,494.21
16078801,7165654,8333,4,280.54
16078877,7385638,11990,2,392.03
16078928,2920409,5720,3,171.2
16080167,3722889,8192,3,220.42
16081521,4754491,2502,1,162.17
16081965,6691663,5237,1,434.94
16082044,3719397,14508,3,325.98
16083868,6087375,2712,5,304.11
16084059,662045,8759,1,346.42
16084089,3278508,13665,1,180.88
16085809,6652407,308,1,374.42
16085922,5965119,646,1,152.57
16085974,1177924,11808,3,56.9
16085983,5451309,19619,4,199.17
16086724,2966129,18122,3,411.98
16087008,5871800,13201,5,61.18
16087276,792978,19121,5,6.94
16089293,2922492,382,4,63.21
16089450,6401356,19100,5,264.68
16089466,989864,8233,2,19.46
16089879,5622532,18818,3,66.53
16090647,618457,2132,2,418.25
16090928,2373006,851,5,428.02
16091379,6094010,3517,4,345.54
16091640,5529377,7213,1,425.81
16092639,7507902,17276,4,463.88
16092755,6647657,2916,3,298.99
16093886,1350269,9579,4,125.94
16094081,6196254,8145,2,30.34
16094841,5839128,8746,5,421.15
16095101,7536268,504,5,158.45
16095178,4352811,2188,5,52.55
16095336,5709275,12369,4,93.22
16095642,5048784,13479,2,461.95
16096259,3294988,242,3,133.07
16096270,2026066,12531,4,427.16
16096801,1086152,8139,3,110.97
16096951,2705834,4054,3,341.64
16097137,5366129,13185,2,102.38
16097513,5454264,14132,3,277.15
16097622,7299723,6284,1,460.78
16098099,7746665,16069,5,109.66
16099173,805102,19388,5,263.26
16099358,2109516,2114,5,199.71
16099563,2586303,9831,3,373.0
16099706,4597532,11632,5,476.07
16100297,6378690,17727,4,265.14
16100445,1567702,12755,4,247.75
16102308,3919610,9291,4,346.63
16102399,6438234,16330,1,372.89
16102586,7835532,4645,2,435.17
16102718,23293,8135,5,364.91
16103707,7593950,11055,4,199.8
16105163,3550135,6126,1,340.94
16105484,6107568,9945,2,33.35
16105731,3430199,16321,3,425.15
16105871,2734824,12879,5,101.58
16106233,3334423,7084,5,412.18
16106259,4246672,7775,2,388.72
16106572,5272288,8569,5,459.31
16106602,492386,9818,4,469.61
16106846,6248042,3933,3,258.7
16107039,4234564,10068,3,251.55
16107131,3958508,12337,5,151.3
16108474,2942045,19004,3,480.35
16108506,860461,7189,3,224.55
16108805,5779471,15855,2,459.87
16108827,1106125,12738,5,386.17
16109006,6735789,13529,3,426.52
16110108,2689594,8298,2,29.35
16110174,6675788,5201,4,90.19
16110470,5454449,18336,2,152.81
16111193,5426177,11832,2,438.09
16111464,7911180,18642,4,377.04
16112394,5189499,15282,4,224.91
16112790,4805975,14444,2,121.81
16112841,1375759,8119,3,36.99
16112908,738897,14825,2,363.45
16113072,6398964,766,1,434.6
16113174,2992421,10657,4,337.86
16113605,2380559,18655,3,377.67
16113812,7155292,7193,2,11.71
16114211,4831474,14426,2,465.14
16114589,6831896,11390,2,150.28
16115853,4768130,6239,4,274.15
16116157,1966811,16106,4,80.81
16117331,4444467,16178,1,151.61
16119545,761385,5829,5,88.62
16119601,2021674,6764,2,396.49
16119820,3503514,7774,2,146.8
16119863,2855128,3202,4,125.58
16120192,2903454,3797,1,79.07
16120198,577065,14158,4,21.86
16121048,1404019,18903,1,20.93
16121291,3638994,13332,3,449.61
16121624,1003598,8161,2,77.83
16121861,459299,17231,2,481.54
16122318,4192455,11481,5,279.21
16122435,3448775,360,3,421.14
16122693,5561813,16054,4,141.69
16123463,7572462,19179,1,16.11
16123952,4249310,8260,3,489.29
16124072,1572120,1059,4,433.12
16124452,847514,1987,3,33.4
16124549,6412400,7507,4,158.87
16125057,6352195,2798,1,341.45
16125081,2242266,18923,4,107.37
16125405,2137336,3752,3,291.15
16125899,4691573,18502,3,78.65
16125985,5536482,1268,5,275.05
16126135,1898086,4584,4,132.23
16127608,82735,9050,1,23.35
16127643,3312806,16111,2,439.27
16127917,2949757,5665,1,8.62
16128790,3637571,8747,1,203.56
16128899,5937975,2775,1,61.13
16129092,6197720,9998,4,88.02
16129119,2358517,11621,4,147.71
16129992,4513512,8963,5,497.72
16130199,3212980,17810,2,391.21
16130329,5079647,11352,2,157.73
16130490,7866267,17511,2,222.61
16131786,341085,4915,2,25.62
16132066,1907986,1358,1,496.03
16133235,5025135,9404,4,456.93
16133285,2560733,13032,2,461.29
16133896,106705,1396,1,378.77
16134182,6049274,971,2,370.72
16134326,7212892,4337,2,323.16
16134921,4746396,18546,3,285.58
16135082,3844507,11682,2,451.94
16135185,7549150,15671,1,399.14
16135955,3606393,6179,3,371.77
16136359,7174961,5472,1,234.73
16137496,5196277,18104,4,285.88
16137865,14047,5425,2,283.28
16138064,4106629,17650,2,82.86
16138475,2401103,4523,2,158.63
16139516,3359305,5530,4,220.71
16139585,5686072,2879,2,27.48
16139751,5766182,17802,4,186.93
16139995,5838677,2819,5,421.95
16140801,1799501,19120,3,159.43
16140990,648652,17617,4,304.52
16141182,6210458,16107,5,6.39
16142217,7836830,4341,4,193.69
16142509,6444746,10397,2,445.12
16142733,4736929,17326,3,165.86
16143173,3792525,3185,3,372.55
16143768,7827611,10609,5,493.86
16143892,3551076,614,3,93.1
16144301,6059613,1894,1,313.9
16145062,2894341,17318,2,352.06
16145197,7330577,8152,5,29.13
16145583,3373966,18266,1,17.17
16145592,2144614,9601,4,135.18
16145702,3358857,4187,2,328.62
16146021,3828919,3602,1,42.91
16146289,5353948,11424,2,62.61
16146973,4796451,3179,4,143.17
16147393,2493853,3502,4,349.21
16147846,3967176,7263,2,432.96
16147945,485466,19539,2,212.95
16148246,678668,11759,1,249.5
16148276,1188843,18000,2,228.62
16148288,4989572,7544,1,42.65
16148374,7561235,12019,2,342.77
16148461,3924888,17235,3,123.41
16149379,2586303,18027,4,318.3
16150280,2359168,14622,5,378.01
16150387,1611878,301,1,84.58
16150806,6330242,5062,2,13.92
16153489,3209642,18675,5,118.86
16153982,5910457,3988,2,68.52
16156481,610764,17,5,65.91
16157004,3168280,17839,1,368.62
16157044,6687386,7353,1,109.05
16157580,3079567,13820,1,471.57
16157898,4940615,6666,3,404.96
16157941,5743501,5426,3,84.3
16158038,932110,18905,3,5.46
16158622,558977,5388,1,187.9
16159042,4986893,11965,1,406.08
16159736,2936878,8956,4,9.04
16160329,4291637,15279,5,407.15
16160529,3489581,14240,2,31.07
16160798,7501076,17964,4,263.76
16160913,2937760,10772,4,21.08
16161618,6474293,19902,5,383.88
16162130,6350125,16600,3,342.5
16162318,2818363,13654,5,158.01
16163401,18107,15211,5,17.23
16163822,942527,10811,5,256.83
16163845,4736460,12384,5,372.76
16163962,4817979,17033,2,69.16
16164555,3431129,11234,4,100.72
16164594,2760417,12609,5,105.32
16164655,4777499,16485,5,482.64
16164853,4603037,4836,1,169.94
16164960,6415259,8525,3,142.53
16164963,5926130,19880,1,22.77
16165380,3566779,19225,1,480.33
16165426,3629986,2790,2,288.6
16165794,52393,10389,1,417.37
16165856,6496319,16342,1,155.23
16166025,2557772,17017,5,200.69
16166136,5404052,18120,5,409.86
16166732,6857554,16880,3,332.46
16166837,3300452,13175,4,258.55
16167163,3522930,845,1,391.98
16168062,2997886,17764,1,469.36
16168112,2611811,2694,5,364.82
16169589,3578741,7776,5,402.97
16169647,2203594,18881,5,380.15
16170378,4280102,11796,3,495.9
16171129,5468000,4590,1,79.9
16171215,1821827,12309,2,249.28
16171287,3021833,9483,5,330.11
16171580,1695096,3827,4,275.33
16172029,1320952,16792,5,84.32
16172121,6011292,18396,2,193.77
16172223,4270530,15814,2,79.51
16172512,5704855,1813,3,198.63
16172967,3235391,3111,3,477.75
16173016,3202636,914,3,256.11
16173896,7372713,17322,1,481.66
16174804,368319,5568,1,140.69
16175030,2528900,2207,4,359.58
16175236,7922220,10811,4,256.83
16175552,5148761,18054,4,363.28
16175820,6672502,18744,5,358.16
16177117,6270387,16493,5,65.4
16177574,3880521,18290,5,287.56
16178081,6372089,11386,4,80.7
16178675,1277660,19784,5,267.51
16178745,2616582,74,1,13.53
16179175,7501076,5046,5,74.99
16179484,2042244,17466,1,140.54
16179507,1438976,7286,1,168.21
16179596,5633307,2389,3,119.26
16179721,2360217,12903,1,420.36
16180026,7613889,11200,1,48.96
16180037,4642532,2544,3,196.55
16180209,3941291,7741,4,469.58
16180576,2187333,11449,2,455.72
16180789,1873219,13864,3,50.11
16181008,5724220,7493,4,294.31
16181025,1647576,15388,3,35.53
16181572,7182718,16315,1,138.62
16181754,2947833,156,2,133.14
16182697,2379330,3599,4,16.49
16182914,4098801,16477,3,20.98
16183481,5475607,10942,3,248.76
16184090,7635242,6949,2,26.63
16184381,6873756,7044,3,399.63
16185725,4593429,12718,2,424.63
16185824,6515231,4845,5,157.78
16185987,1128582,9534,3,381.74
16186306,815177,17021,1,155.47
16186689,5115136,7648,4,244.86
16186843,3080735,14930,3,450.09
16186886,5651273,6883,1,268.15
16187943,880948,17741,3,352.13
16187964,5209614,3241,5,424.15
16188140,6912059,13416,5,42.97
16188784,2806174,12991,5,399.17
16189097,3315272,1807,1,231.43
16189132,7203244,9481,2,138.76
16191041,7786177,9556,3,331.66
16191316,6817369,15234,5,270.65
16192098,6964189,18996,2,205.44
16192364,1321511,11269,2,337.02
