order_id,customer_id,order_date,total_amount,payment_method,shipping_country
6273031,1214477,2025-06-23,0.0,Credit Card,Cote d'Ivoire
6273546,1014788,2025-01-19,1798.92,PayPal,Brunei Darussalam
6273839,96936,2022-05-07,2680.59,Bank Transfer,Sierra Leone
6273859,1001269,2024-01-13,1981.75,Cash,Cape Verde
6274618,1595566,2024-11-25,1937.37,Cash,Cambodia
6275023,1450550,2024-06-28,152.57,Cash,French Guiana
6275064,545820,2022-04-29,640.85,Credit Card,Gambia
6275500,286011,2025-04-29,4003.26,Cash,Seychelles
6275575,1707574,2023-10-04,649.34,Bank Transfer,Slovenia
6276172,1960524,2022-01-15,3967.52,Bank Transfer,Morocco
6276307,104514,2024-09-27,445.81,Credit Card,Nauru
6276415,305711,2025-06-30,6872.74,Bank Transfer,United Arab Emirates
6277504,498558,2022-07-10,0.0,Cash,Puerto Rico
6277533,1102554,2023-07-09,4869.05,Cash,Montserrat
6277633,1947550,2023-05-04,2741.79,Bank Transfer,Bermuda
6278302,119195,2022-02-19,304.21,PayPal,Maldives
6278322,1676035,2022-12-09,777.99,Credit Card,Belize
6278387,1012175,2023-01-16,447.22,PayPal,Cameroon
6278518,1763852,2024-06-01,1079.41,Cash,Canada
6278559,1309517,2022-06-30,461.13,Bank Transfer,Niue
6278657,981901,2024-08-07,772.34,Credit Card,Montserrat
6278944,1379748,2024-07-03,2456.25,Credit Card,Morocco
6278957,1546437,2023-04-18,1957.16,PayPal,Malaysia
6279200,1131737,2022-07-28,2881.43,Cash,Taiwan
6279309,818792,2023-10-14,3997.72,Cash,Barbados
6280829,920061,2024-06-01,5525.66,PayPal,Saint Helena
6280994,1776347,2025-04-26,1515.34,Bank Transfer,Marshall Islands
6281000,1727412,2021-09-21,2998.92,PayPal,Wallis and Futuna
6281070,1721735,2021-11-22,1906.15,Cash,Trinidad and Tobago
6281923,595234,2024-05-02,3485.68,Credit Card,Azerbaijan
6282040,1682860,2023-08-20,540.11,Credit Card,Peru
6282783,1748242,2023-02-28,1412.25,Bank Transfer,Uruguay
6282995,1265846,2025-04-28,1299.1,Credit Card,Mongolia
6283336,1302365,2021-12-09,3028.57,PayPal,Canada
6284044,1754474,2024-04-19,6640.18,Credit Card,Reunion
6284052,1209517,2021-09-12,1938.35,Bank Transfer,Costa Rica
6284080,1137527,2024-06-13,824.68,Cash,Uganda
6284344,711989,2024-11-21,1945.4,Bank Transfer,Argentina
6284612,1339624,2022-04-05,2988.08,PayPal,Moldova
6284839,1675258,2023-06-08,0.0,Cash,Vietnam
6284902,37651,2025-05-22,2050.36,PayPal,Paraguay
6285117,528764,2022-01-20,242.22,PayPal,Guam
6285347,1325329,2022-09-01,1711.97,Bank Transfer,Equatorial Guinea
6285730,1136235,2023-01-19,0.0,Cash,Seychelles
6286034,1414687,2025-03-15,0.0,Cash,Bouvet Island (Bouvetoya)
6286238,632291,2024-11-18,0.0,Bank Transfer,Micronesia
6286336,469306,2024-06-06,3785.98,Bank Transfer,Ghana
6286503,1531924,2021-12-13,1819.97,Cash,Pitcairn Islands
6287860,798943,2022-03-14,1105.33,Bank Transfer,Singapore
6288027,1479630,2025-01-15,1457.14,PayPal,Antigua and Barbuda
6288835,429643,2024-02-08,4763.38,Bank Transfer,New Zealand
6289165,589863,2023-01-12,4280.22,PayPal,Bangladesh
6289422,966963,2021-10-17,143.52,Cash,Togo
6290129,1015241,2022-12-30,6166.5,Credit Card,Ecuador
6290491,295259,2023-04-05,1419.25,Bank Transfer,Philippines
6290647,1840204,2022-01-14,479.0,Credit Card,Bahrain
6290767,1150926,2024-02-01,464.56,Bank Transfer,Guatemala
6291271,1440253,2025-01-06,1585.08,Bank Transfer,Comoros
6291478,384123,2023-09-30,0.0,Bank Transfer,Venezuela
6291511,1904377,2022-02-01,491.93,Cash,Netherlands Antilles
6291733,1658595,2022-10-02,52.65,Credit Card,Ethiopia
6292388,739278,2021-11-16,1853.61,Bank Transfer,Marshall Islands
6292919,1771020,2024-12-04,0.0,Credit Card,Seychelles
6292963,1380196,2021-09-23,4046.04,Cash,Turkmenistan
6293112,1345141,2023-03-25,1922.28,Bank Transfer,Algeria
6293678,759471,2022-03-31,3371.35,PayPal,Suriname
6294049,873038,2022-07-24,1997.65,Cash,Samoa
6294099,826760,2025-04-29,3241.41,Cash,Martinique
6295059,1697435,2022-08-01,2568.06,Bank Transfer,Zambia
6295287,659964,2023-07-03,1379.01,Bank Transfer,Gambia
6295381,447187,2024-10-02,1292.52,PayPal,Uganda
6295439,1978960,2023-08-04,2077.16,Bank Transfer,Liechtenstein
6296429,1419094,2023-05-25,467.37,Cash,Sierra Leone
6296505,891011,2024-04-30,1919.48,Bank Transfer,Suriname
6296589,1289288,2021-09-04,3143.07,Cash,El Salvador
6296934,97443,2025-08-24,0.0,Credit Card,Guinea-Bissau
6298005,820186,2024-08-07,488.94,Bank Transfer,Egypt
6299237,1936199,2025-03-25,0.0,Bank Transfer,Canada
6300002,256547,2023-10-18,597.89,Credit Card,Comoros
6300167,699003,2021-09-14,2445.22,Credit Card,Croatia
6300484,960285,2021-10-02,1027.99,PayPal,Austria
6300835,237380,2022-07-24,964.46,Credit Card,Samoa
6301090,938139,2024-11-05,1129.11,Cash,Lao People's Democratic Republic
6301108,1607285,2023-06-15,3278.78,PayPal,Bosnia and Herzegovina
6301347,1754290,2021-12-01,2477.65,Bank Transfer,Cote d'Ivoire
6302092,61294,2024-02-19,2172.32,Cash,Ghana
6302828,1492325,2021-11-02,4473.1,Cash,Jordan
6302936,387542,2022-04-24,0.0,Credit Card,United States Minor Outlying Islands
6303015,79083,2023-02-04,1372.1,Cash,United States Minor Outlying Islands
6304784,883085,2023-09-24,1112.52,Bank Transfer,Guam
6305675,262892,2025-02-23,518.74,Bank Transfer,Belarus
6305698,52404,2024-03-25,275.56,Credit Card,Saint Martin
6306204,1620042,2023-02-05,670.46,Cash,China
6306281,763267,2022-03-10,1742.8,Cash,El Salvador
6306559,795472,2021-11-29,1872.35,Credit Card,Hungary
6306718,567515,2024-02-05,2095.1,PayPal,Netherlands Antilles
6306903,1488462,2022-04-30,446.79,Cash,Slovakia (Slovak Republic)
6307611,571894,2022-10-06,1370.14,PayPal,Chad
6308460,1406776,2023-12-14,1799.48,Cash,Burkina Faso
6308500,637504,2024-07-28,0.0,Credit Card,San Marino
6309101,1575006,2022-01-07,0.0,PayPal,Kazakhstan
6309319,576804,2022-02-15,1164.03,Bank Transfer,Suriname
6309608,779817,2021-12-06,2068.09,Cash,Heard Island and McDonald Islands
6309678,437882,2022-12-31,2515.28,Credit Card,Somalia
6310931,412168,2025-06-04,934.72,Bank Transfer,Malaysia
6312049,893720,2021-11-16,560.58,PayPal,Moldova
6312709,782109,2025-03-22,1232.53,Credit Card,Afghanistan
6313788,113349,2023-09-11,0.0,Credit Card,Isle of Man
6313939,419383,2025-01-31,2132.03,Bank Transfer,Saint Helena
6314045,1131218,2024-10-30,1833.01,Bank Transfer,Hong Kong
6314298,353731,2025-05-02,2761.05,PayPal,Nauru
6314318,1686705,2021-12-15,1866.14,Bank Transfer,Angola
6314394,494713,2024-11-23,195.95,Bank Transfer,Syrian Arab Republic
6314846,318717,2021-09-03,3803.56,Cash,Pakistan
6314946,853318,2024-09-02,1182.93,PayPal,Niger
6315037,1962650,2023-12-16,746.2,Credit Card,Indonesia
6315221,741359,2023-04-08,2191.93,PayPal,Saint Kitts and Nevis
6315727,1576249,2022-12-04,348.32,PayPal,Poland
6315838,1662644,2023-08-13,188.14,Bank Transfer,French Southern Territories
6316581,884155,2023-10-31,0.0,Credit Card,Tanzania
6317305,1232567,2021-12-03,4392.96,Cash,Belgium
6317737,147347,2024-08-14,1174.04,Bank Transfer,Antarctica (the territory South of 60 deg S)
6318218,772936,2025-04-22,6073.88,Credit Card,French Southern Territories
6318343,76884,2023-07-16,2025.4,Cash,Czech Republic
6318412,655063,2023-07-27,7772.0,Cash,Iceland
6318644,1407534,2021-09-28,1969.65,Cash,Lithuania
6318908,1461111,2022-09-27,1889.48,Credit Card,Dominica
6318951,1496765,2022-01-23,0.0,Cash,Indonesia
6319311,291308,2023-06-07,1557.97,Bank Transfer,Bangladesh
6320506,375078,2024-03-18,5633.56,PayPal,Greece
6320770,1403703,2025-01-13,964.47,Bank Transfer,Iran
6320854,1769507,2024-10-14,6341.11,Cash,North Macedonia
6321350,1128181,2023-02-02,460.51,Bank Transfer,Mayotte
6321544,845049,2025-03-31,3080.72,PayPal,Saint Lucia
6322014,1702268,2024-11-03,497.48,Bank Transfer,Zimbabwe
6322075,1167103,2024-10-27,898.46,Bank Transfer,Panama
6322929,1165343,2021-11-08,3933.34,Cash,Dominican Republic
6323400,513214,2025-03-11,1551.32,PayPal,Latvia
6324000,904293,2025-03-25,1357.68,Bank Transfer,Antarctica (the territory South of 60 deg S)
6324222,1950791,2022-05-27,5407.81,Credit Card,Tuvalu
6324813,1629055,2022-08-22,332.3,PayPal,Nepal
6325189,416082,2022-12-18,0.0,Credit Card,Gibraltar
6325579,806485,2023-01-04,2562.38,PayPal,Iran
6325877,999831,2024-12-10,2395.29,Cash,Sao Tome and Principe
6326091,798616,2024-11-01,2673.83,Credit Card,American Samoa
6326566,1831814,2023-11-30,603.33,Cash,Nigeria
6327184,1685616,2023-12-11,2445.15,Credit Card,Canada
6327642,265778,2022-02-26,0.0,Cash,Japan
6328553,231712,2022-05-28,3451.63,Bank Transfer,British Virgin Islands
6328664,165510,2021-12-02,146.42,Credit Card,Tuvalu
6328775,466682,2023-10-18,1654.36,PayPal,Guadeloupe
6329566,122068,2023-06-05,2844.64,Credit Card,Papua New Guinea
6329899,1638946,2021-10-14,4322.95,Bank Transfer,Morocco
6330242,378150,2022-03-15,1908.04,Bank Transfer,French Southern Territories
6330896,6156,2021-09-03,2586.02,PayPal,Western Sahara
6331390,1127146,2024-07-01,431.1,Cash,Iran
6331973,126218,2023-01-09,468.62,Cash,Cayman Islands
6332005,224186,2023-09-28,2667.62,Credit Card,Croatia
6332107,1014203,2022-01-18,3239.24,PayPal,Afghanistan
6332240,1742138,2021-10-10,639.95,Credit Card,New Zealand
6332848,1686705,2022-12-06,730.32,Credit Card,Iceland
6333064,1241347,2022-02-01,0.0,PayPal,Vanuatu
6333090,509586,2023-05-11,1944.45,Credit Card,Jamaica
6333232,1363065,2022-12-31,466.03,Cash,Aruba
6333740,1005361,2023-02-10,608.84,PayPal,Cayman Islands
6334303,387542,2021-11-06,2094.23,PayPal,Macao
6335003,593109,2021-12-17,2440.25,Credit Card,Guyana
6335237,1250377,2025-06-13,0.0,Credit Card,Saint Martin
6335273,1194799,2025-07-28,928.12,Cash,Belgium
6335476,562619,2025-07-02,4222.59,Bank Transfer,Grenada
6335931,1706066,2022-10-23,2553.11,Credit Card,Moldova
6336331,122207,2025-04-22,1857.02,Bank Transfer,Hong Kong
6336361,1459055,2023-08-21,3912.34,Cash,Bahamas
6336534,1889074,2025-05-09,1624.64,Credit Card,Jersey
6337028,491082,2024-07-11,2012.17,PayPal,Tanzania
6337141,1825715,2023-04-30,4750.72,PayPal,Israel
6337722,1230862,2025-04-06,2040.43,Credit Card,Trinidad and Tobago
6337792,1919907,2023-04-16,139.98,Bank Transfer,Isle of Man
6337874,1754222,2023-04-28,788.61,PayPal,Senegal
6338721,1803334,2022-01-19,2613.74,PayPal,Suriname
6339049,130686,2024-07-12,1556.77,Bank Transfer,United States Minor Outlying Islands
6339482,895566,2023-12-08,1420.29,Credit Card,Malta
6339985,687770,2022-01-14,2776.87,Bank Transfer,Djibouti
6340357,184233,2025-07-24,1665.5,PayPal,Christmas Island
6340497,779898,2025-01-12,1958.72,Cash,Montserrat
6340924,1539495,2023-11-01,3574.34,PayPal,Burundi
6341129,1537603,2024-07-14,2221.64,PayPal,Zimbabwe
6341432,1957550,2024-03-31,4743.33,PayPal,New Caledonia
6341886,1105073,2022-12-09,566.83,Cash,Tanzania
6341889,1345839,2022-06-19,564.95,PayPal,Finland
6342015,1899399,2024-01-06,3469.01,Bank Transfer,Spain
6342241,1050134,2022-08-08,3144.2,PayPal,Saint Vincent and the Grenadines
6342534,335225,2022-10-19,758.89,PayPal,Haiti
6343218,1632603,2022-09-18,413.18,PayPal,Burkina Faso
6343457,1135495,2024-06-25,633.28,PayPal,Armenia
6343530,1433185,2024-02-20,2283.46,Cash,Saudi Arabia
6344463,185697,2022-06-17,1975.19,Credit Card,Burundi
6344485,105301,2021-11-03,3387.9,PayPal,Syrian Arab Republic
6345308,1437133,2022-09-15,2169.4,PayPal,Pitcairn Islands
6345489,1695377,2024-03-24,2008.62,PayPal,Canada
6345688,393960,2024-10-26,3689.15,PayPal,British Virgin Islands
6345731,1588494,2021-10-04,634.74,Credit Card,Belarus
6345914,5030,2022-10-01,831.3,Credit Card,Saudi Arabia
6346176,1542629,2025-07-27,3363.08,Bank Transfer,Cape Verde
6346239,147556,2021-09-25,1601.47,PayPal,Andorra
6346323,1921659,2024-12-31,1583.34,Credit Card,Guam
6346712,199236,2022-01-22,2839.51,Bank Transfer,Luxembourg
6346841,220123,2023-02-21,0.0,Cash,Israel
6347069,1536017,2023-05-25,875.6,Cash,Saint Barthelemy
6347096,1381891,2024-11-13,2617.96,PayPal,Djibouti
6347730,1648889,2024-07-25,4136.25,PayPal,Bhutan
6348067,833849,2025-07-27,2251.64,Bank Transfer,Saint Kitts and Nevis
6348210,548079,2023-09-17,9457.41,PayPal,Taiwan
6349261,1457094,2024-03-17,1946.72,PayPal,Vanuatu
6349398,813124,2024-01-02,1426.47,Bank Transfer,Belgium
6350025,1736740,2023-02-09,1609.09,Bank Transfer,Christmas Island
6350125,518179,2025-05-09,1870.77,Credit Card,Turkey
6350211,1220997,2021-11-17,1225.56,Cash,Cuba
6350261,943482,2025-05-21,2058.38,Bank Transfer,Jersey
6350764,605380,2024-06-24,4329.43,PayPal,Swaziland
6351492,1174701,2024-08-28,678.03,Bank Transfer,Bangladesh
6351938,900554,2022-10-25,3993.42,Cash,Jordan
6352046,1479952,2022-03-03,461.29,Cash,Luxembourg
6352195,97374,2022-07-08,341.45,Credit Card,Burkina Faso
6352529,900463,2022-05-22,442.98,Cash,Cameroon
6352550,426817,2024-11-26,4238.29,Cash,Congo
6352842,1917023,2022-11-13,498.48,PayPal,Burundi
6353451,621855,2021-12-18,645.91,Credit Card,Afghanistan
6353453,1203736,2025-04-21,1994.14,Bank Transfer,Georgia
6353565,1048591,2025-01-03,2578.07,Credit Card,Tonga
6354257,551944,2022-05-14,861.61,Cash,Burkina Faso
6354281,709784,2021-12-31,590.34,Bank Transfer,Guyana
6354809,1650132,2024-12-18,1422.86,Bank Transfer,Nicaragua
6354926,1754565,2022-08-07,2123.78,Bank Transfer,Rwanda
6355508,1043220,2023-08-01,391.65,Credit Card,Spain
6356239,279196,2021-12-27,2605.1,PayPal,Northern Mariana Islands
6356562,714018,2023-08-21,1938.15,PayPal,Netherlands Antilles
6356979,1689295,2025-04-05,915.1,Credit Card,Swaziland
6357334,96606,2023-09-20,1890.22,Bank Transfer,Canada
6357563,1800282,2021-12-16,4196.85,Bank Transfer,Guyana
6358130,1736660,2024-12-23,3418.84,Bank Transfer,Saint Pierre and Miquelon
6358250,303587,2025-01-28,2483.55,Cash,French Southern Territories
6358308,1280049,2022-04-08,705.54,Cash,North Macedonia
6358946,1810660,2025-01-13,2567.2,PayPal,Nepal
6360015,1042153,2025-02-21,0.0,PayPal,Saudi Arabia
6361416,1090792,2024-02-22,836.55,Cash,Lao People's Democratic Republic
6361530,1233133,2024-08-30,0.0,Bank Transfer,Burkina Faso
6361833,1540790,2024-11-12,3056.7,Credit Card,Japan
6362835,342993,2021-11-20,576.02,Cash,Benin
6363663,1429197,2025-04-07,2990.48,Credit Card,French Polynesia
6363788,1445726,2023-02-15,3558.77,PayPal,Peru
6364574,200312,2023-11-03,1186.76,Credit Card,New Caledonia
6364813,1941211,2024-02-10,3006.09,Credit Card,Poland
6365559,1407073,2025-03-25,3721.35,PayPal,Niue
6367299,1332730,2024-02-16,547.6,Credit Card,Chile
6367601,713617,2025-06-24,1667.8,Credit Card,Belgium
6368687,889064,2025-01-08,2023.97,Credit Card,Bahamas
6368699,1191256,2022-08-28,2242.57,Cash,Cook Islands
6368952,740122,2023-12-28,1104.7,PayPal,Paraguay
6369321,460263,2025-02-13,2094.0,PayPal,Kyrgyz Republic
6369474,1437451,2025-08-03,2135.46,Bank Transfer,Guinea-Bissau
6369673,1446595,2024-04-23,3560.62,Bank Transfer,Iraq
6370278,1933676,2025-06-14,404.97,Cash,Cape Verde
6371670,988332,2022-06-30,833.1,PayPal,Jersey
6371703,371047,2024-05-15,2802.86,Cash,Faroe Islands
6372089,1090890,2024-09-08,2631.04,Credit Card,El Salvador
6372237,899212,2023-04-11,1845.01,Bank Transfer,Papua New Guinea
6372881,249785,2022-01-22,528.96,Cash,Martinique
6372882,1585855,2022-11-03,4074.07,Cash,Cambodia
6373013,1871558,2024-05-20,1839.66,Credit Card,Iran
6373038,1832600,2021-09-30,2164.57,Bank Transfer,Norway
6373223,510576,2023-04-23,372.25,Bank Transfer,Oman
6373696,1937993,2022-10-16,965.79,Cash,Argentina
6373737,1961744,2021-09-18,4072.0,Cash,Ethiopia
6374553,1365269,2022-10-14,2450.21,Bank Transfer,Korea
6374593,831800,2025-06-11,2468.1,Credit Card,Greece
6374751,954378,2023-11-27,1193.31,PayPal,Dominican Republic
6374976,1871377,2024-11-23,2505.44,Bank Transfer,Djibouti
6375102,1694225,2024-09-08,0.0,Bank Transfer,Svalbard & Jan Mayen Islands
6375839,1777967,2025-06-04,1061.53,Credit Card,Sao Tome and Principe
6375991,266645,2025-07-23,2279.55,Cash,Ethiopia
6376058,359431,2025-05-01,1681.85,Cash,Timor-Leste
6376310,1157101,2022-08-29,1200.21,Credit Card,Thailand
6376488,139899,2022-07-17,642.69,Cash,Azerbaijan
6376847,815036,2023-06-20,1244.92,Bank Transfer,French Polynesia
6376883,1908869,2022-12-19,243.96,Cash,Reunion
6377404,286011,2023-10-26,576.92,PayPal,Jordan
6377697,1057061,2022-11-20,1500.94,Bank Transfer,Palestinian Territory
6377928,1563590,2025-08-30,954.22,Cash,Uganda
6378690,660500,2024-06-09,2404.29,PayPal,Vanuatu
6378707,895566,2025-08-27,0.0,Credit Card,Mayotte
6379297,275744,2024-07-15,475.6,Credit Card,Saint Helena
6379904,1552807,2022-12-22,2591.74,Credit Card,Latvia
6380046,2465,2023-03-30,450.56,Cash,Uzbekistan
6380609,1037805,2024-08-07,560.35,Cash,Tuvalu
6381634,1907667,2022-08-28,918.92,Cash,Bouvet Island (Bouvetoya)
6381648,300385,2023-11-17,2641.86,Cash,Sudan
6382003,1979683,2024-05-30,2330.95,Cash,Estonia
6382404,817852,2023-10-26,2745.54,PayPal,Eritrea
6382590,1914505,2022-01-30,3293.5,Cash,Croatia
6383034,165746,2022-03-06,485.8,Bank Transfer,United States Virgin Islands
6385080,1474691,2024-11-06,1087.48,Credit Card,Tanzania
6385836,1788329,2023-11-01,5218.52,Bank Transfer,Malaysia
6386039,161540,2023-02-02,3799.11,Bank Transfer,Turkey
6386220,286880,2023-11-24,1756.96,PayPal,Tanzania
6386328,1633221,2022-01-22,3345.68,Bank Transfer,Sri Lanka
6387505,44418,2023-11-14,1457.67,Bank Transfer,Malta
6387952,1457094,2024-01-27,1039.86,Bank Transfer,Swaziland
6388305,1343073,2023-07-27,2394.36,PayPal,Norfolk Island
6388373,812606,2023-11-19,3157.93,Cash,Congo
6388832,1110854,2022-03-03,1145.58,Bank Transfer,Christmas Island
6389681,1945642,2025-03-13,1226.93,PayPal,Myanmar
6390284,1997361,2025-03-29,6102.55,Cash,Puerto Rico
6390874,1115157,2023-03-27,0.0,Credit Card,Vanuatu
6391325,141706,2023-12-12,509.85,Bank Transfer,Lithuania
6391916,78103,2025-07-07,4536.18,Cash,Netherlands Antilles
6392029,974526,2025-05-09,527.45,Bank Transfer,Kiribati
6392598,649653,2022-10-28,1547.5,Credit Card,Martinique
6392744,1264973,2021-09-27,2854.59,Cash,China
6392875,709985,2022-02-23,2358.57,Bank Transfer,Western Sahara
6393816,1834810,2022-03-06,4030.69,PayPal,Lithuania
6393957,285065,2022-06-14,3105.82,Cash,Madagascar
6394655,1490218,2025-01-25,2667.9,PayPal,Kazakhstan
6394732,511651,2023-12-14,2970.52,Bank Transfer,Liechtenstein
6395295,734566,2023-12-16,0.0,Cash,Swaziland
6395592,1481553,2023-10-13,409.18,Bank Transfer,Central African Republic
6395638,1877709,2022-03-27,1165.22,Bank Transfer,Pakistan
6396441,738241,2022-01-05,3018.62,PayPal,Svalbard & Jan Mayen Islands
6396796,1334664,2023-08-02,4722.31,Bank Transfer,Indonesia
6396846,1504667,2022-07-20,2578.27,PayPal,South Georgia and the South Sandwich Islands
6397371,1224081,2024-06-06,4936.86,Cash,Honduras
6398563,1315501,2022-08-30,3952.7,Credit Card,Maldives
6398964,1457094,2024-06-11,1421.65,Credit Card,Netherlands
6399344,993827,2024-06-02,3216.73,Cash,Cameroon
6399429,446319,2024-09-03,515.68,Credit Card,Tajikistan
6400281,498657,2024-10-22,1862.0,Bank Transfer,Lithuania
6400619,859485,2021-10-17,1191.91,Credit Card,Mauritania
6401000,1981878,2023-05-29,4118.74,Cash,Korea
6401279,58527,2021-10-13,1626.46,PayPal,Slovakia (Slovak Republic)
6401356,1100727,2021-10-15,5390.93,Credit Card,Slovakia (Slovak Republic)
6402382,521908,2023-08-04,3016.32,Bank Transfer,North Macedonia
6402599,1681583,2023-11-08,2964.67,Cash,Madagascar
6402805,1419051,2024-09-28,0.0,Cash,Tajikistan
6402843,846986,2025-07-19,1183.24,PayPal,Myanmar
6402994,1733451,2022-02-01,3687.86,PayPal,Botswana
6403332,572108,2021-11-25,0.0,Bank Transfer,Cook Islands
6403792,846986,2025-08-24,1670.84,Cash,Guam
6404101,1346728,2025-05-09,789.0,Cash,Portugal
6404442,922312,2023-10-05,1759.6,Credit Card,Lebanon
6404607,1403703,2024-08-11,4649.7,PayPal,Pitcairn Islands
6404881,1116741,2022-12-04,791.42,Cash,Argentina
6405172,310568,2022-11-22,1536.69,PayPal,Eritrea
6405371,1686705,2021-11-22,790.77,PayPal,Chad
6405492,494370,2022-03-19,758.4,Credit Card,Benin
6405586,562553,2023-02-15,1054.71,Credit Card,United States Virgin Islands
6406250,298046,2023-06-04,937.1,Credit Card,United Arab Emirates
6406856,1616496,2025-08-14,1023.55,Bank Transfer,Mauritius
6407043,1763388,2025-05-11,4287.76,Credit Card,Tuvalu
6407140,13663,2024-05-27,0.0,PayPal,Guyana
6407757,465677,2023-01-16,241.18,Bank Transfer,United Arab Emirates
6408387,1723524,2025-03-29,2966.0,PayPal,Mali
6408635,931841,2023-10-19,2000.41,Credit Card,Mayotte
6409186,1580102,2023-08-10,933.63,Bank Transfer,Central African Republic
6410692,642580,2025-05-12,1474.76,Bank Transfer,San Marino
6410981,1887536,2023-06-26,1319.81,Credit Card,Kyrgyz Republic
6411588,1572646,2022-06-17,2095.2,Credit Card,Algeria
6412400,932125,2024-05-01,902.43,Cash,Tajikistan
6412556,341560,2024-11-09,324.92,Bank Transfer,Turkey
6412746,174344,2023-11-28,1468.35,Credit Card,Trinidad and Tobago
6412869,1501948,2025-01-29,3826.03,PayPal,Greenland
6413780,1341934,2022-05-26,5491.72,PayPal,Montserrat
6414791,1692602,2022-01-30,2946.43,PayPal,Holy See (Vatican City State)
6414889,563249,2024-09-11,278.35,PayPal,Saint Pierre and Miquelon
6415019,219640,2025-06-30,1565.82,Bank Transfer,Norway
6415259,1312304,2023-05-27,427.59,Credit Card,Burundi
6415526,320956,2022-11-09,2667.42,Bank Transfer,Tunisia
6416013,1292176,2023-10-24,3462.41,PayPal,El Salvador
6416084,1951466,2025-07-06,1232.36,Cash,Ecuador
6416490,234871,2023-08-12,604.08,Cash,Vanuatu
6416561,1388276,2022-09-17,167.7,Bank Transfer,Togo
6417072,1657161,2024-06-27,1926.8,PayPal,Anguilla
6417511,444623,2025-03-31,889.74,Bank Transfer,Kenya
6417697,1101896,2022-05-30,0.0,Credit Card,Cuba
6417716,681507,2024-08-08,2395.57,PayPal,British Virgin Islands
6417800,1925353,2022-03-23,3183.49,PayPal,Sweden
6417983,354308,2025-08-09,2920.9,Cash,Jordan
6418065,1904893,2023-06-02,3350.8,Cash,Argentina
6420261,84164,2024-12-19,608.22,Credit Card,Belarus
6420748,1754474,2023-09-25,1959.9,Bank Transfer,Switzerland
6421257,1296913,2023-10-30,1282.26,PayPal,Oman
6421542,266511,2023-10-03,0.0,Cash,Tokelau
6421644,1545137,2023-11-19,599.48,Cash,Somalia
6421968,1165343,2024-08-20,0.0,PayPal,Netherlands Antilles
6421974,67972,2022-09-17,0.0,PayPal,Sudan
6422382,658990,2023-08-14,345.76,Bank Transfer,Turks and Caicos Islands
6422597,1414687,2025-06-27,0.0,Cash,Honduras
6422680,1338718,2024-10-25,1084.92,Credit Card,Mali
6422862,998165,2023-06-17,0.0,Credit Card,Syrian Arab Republic
6422935,781501,2022-01-22,1444.29,Credit Card,Saint Lucia
6423405,192645,2023-11-04,0.0,Credit Card,Myanmar
6423662,718007,2022-05-23,1780.75,PayPal,Guam
6423971,122207,2024-06-19,1524.47,PayPal,Slovenia
6424597,217799,2024-06-06,1253.02,Credit Card,Sudan
6424911,1136284,2021-10-11,68.75,PayPal,Croatia
6425039,1758755,2022-01-13,954.12,PayPal,Northern Mariana Islands
6425663,653484,2023-07-06,937.75,PayPal,Finland
6425780,1978960,2023-11-24,0.0,PayPal,Lithuania
6425948,768797,2023-08-22,653.12,Bank Transfer,Mongolia
6426116,899201,2021-09-25,4106.77,Bank Transfer,Tuvalu
6426759,1485491,2021-09-11,4315.6,PayPal,Saint Pierre and Miquelon
6426887,1049996,2025-05-26,3384.95,Bank Transfer,Heard Island and McDonald Islands
6427637,1294311,2023-05-25,1570.16,Bank Transfer,Latvia
6428099,1228799,2022-01-20,1904.64,Bank Transfer,Iraq
6428476,364076,2021-09-13,1515.13,Bank Transfer,Albania
6428631,1341649,2022-07-07,1506.42,Bank Transfer,Malta
6429165,105950,2025-02-15,2414.7,PayPal,Zambia
6429551,1388180,2024-08-29,1792.88,Bank Transfer,Sierra Leone
6429588,1719417,2023-05-11,759.73,Credit Card,Benin
6429946,1794224,2024-06-30,1913.57,Bank Transfer,Ukraine
6429992,509630,2022-08-20,439.89,Bank Transfer,Afghanistan
6430041,420330,2024-10-12,3638.18,Cash,Germany
6430488,1672753,2024-07-29,1805.9,PayPal,French Southern Territories
6430617,720522,2022-07-27,1032.69,Cash,Tunisia
6430886,1087240,2024-02-28,915.12,Credit Card,Kazakhstan
6431511,1838230,2022-11-03,1636.24,Cash,French Guiana
6431749,446214,2023-12-30,3165.65,Bank Transfer,Croatia
6431755,564140,2023-10-29,3076.76,Credit Card,Mozambique
6431996,1578713,2024-07-04,609.36,Credit Card,Palau
6433362,883494,2023-01-30,215.75,Bank Transfer,Gabon
6433448,1472016,2024-02-24,70.05,Cash,Tonga
6435175,909427,2022-11-28,831.57,PayPal,Burkina Faso
6435177,53550,2022-02-02,2270.29,Credit Card,Tokelau
6436446,523815,2023-01-10,1633.16,Bank Transfer,Venezuela
6437203,1014788,2024-02-11,628.32,Credit Card,Malaysia
6437681,1173237,2022-11-14,4071.63,Cash,Eritrea
6438234,1432577,2025-04-27,1095.3,Cash,Bulgaria
6438588,1302365,2022-10-18,1381.02,Credit Card,Myanmar
6440232,1733451,2022-10-16,3440.46,Bank Transfer,Cape Verde
6441066,1671967,2022-02-17,2583.33,PayPal,Aruba
6441379,188530,2022-02-09,0.0,PayPal,Greenland
6441939,1215880,2021-09-01,284.8,PayPal,Argentina
