stock_id,product_id,quantity_change,movement_type,change_date
14608,9599,-95,OUT,2025-01-02
14609,9599,-67,OUT,2021-09-01
14610,9599,44,IN,2025-05-06
14611,842,-18,ADJUSTMENT,2024-03-04
14612,842,-49,OUT,2023-12-08
14613,842,-53,OUT,2023-08-17
14614,17724,453,IN,2025-10-29
14615,16412,372,IN,2024-01-03
14616,16412,340,IN,2025-07-19
14617,2554,-99,OUT,2021-07-18
14618,2554,-27,OUT,2024-04-12
14619,2554,260,IN,2024-12-29
14620,2554,-2,OUT,2022-11-04
14621,2554,-66,OUT,2023-09-08
14622,5794,-12,OUT,2022-05-12
14623,5794,118,IN,2021-10-31
14624,5794,65,IN,2024-05-02
14625,5794,-89,OUT,2025-11-22
14626,11520,87,IN,2022-01-20
14627,11520,72,IN,2022-12-30
14628,11520,-34,OUT,2022-06-12
14629,11520,-36,OUT,2024-02-20
14630,432,-79,OUT,2023-03-02
14631,432,138,IN,2021-03-09
14632,432,44,ADJUSTMENT,2021-11-03
14633,432,-69,OUT,2025-10-29
14634,432,278,IN,2023-11-27
14635,6590,-92,OUT,2022-05-25
14636,6590,-38,OUT,2025-01-27
14637,2839,-89,OUT,2022-05-26
14638,2839,-45,OUT,2025-01-03
14639,2839,-100,OUT,2025-09-12
14640,11870,462,IN,2023-05-17
14641,11870,-81,OUT,2023-08-18
14642,11870,68,IN,2025-06-03
14643,11870,-69,OUT,2023-12-28
14644,11870,-44,OUT,2024-01-29
14645,16222,-85,OUT,2024-10-06
14646,16222,-17,ADJUSTMENT,2023-09-24
14647,16222,69,IN,2025-06-06
14648,16222,-40,OUT,2024-11-05
14649,12074,-35,OUT,2025-10-09
14650,12074,186,IN,2021-11-28
14651,12074,310,IN,2022-12-11
14652,12074,496,IN,2023-09-18
14653,12074,-1,OUT,2022-05-05
14654,11543,-53,OUT,2023-12-23
14655,7566,239,IN,2022-12-08
14656,7566,15,ADJUSTMENT,2022-08-31
14657,2214,-17,OUT,2021-05-10
14658,2214,400,IN,2025-10-18
14659,2214,34,ADJUSTMENT,2022-10-01
14660,14236,187,IN,2021-11-20
14661,14236,465,IN,2024-03-16
14662,14236,-83,OUT,2024-12-18
14663,17785,185,IN,2022-10-28
14664,17785,49,IN,2021-02-21
14665,17785,-25,OUT,2023-08-25
14666,17785,-53,OUT,2021-12-23
14667,2244,-37,OUT,2023-04-27
14668,2244,60,IN,2024-07-04
14669,2244,-76,OUT,2021-04-05
14670,2244,88,IN,2025-05-08
14671,2244,189,IN,2023-06-13
14672,17596,-62,OUT,2022-05-20
14673,17596,-49,OUT,2022-05-29
14674,9394,397,IN,2021-10-10
14675,9394,192,IN,2022-09-28
14676,9394,-90,OUT,2022-06-30
14677,9394,-88,OUT,2025-01-14
14678,9394,132,IN,2025-01-26
14679,4655,-82,OUT,2025-03-12
14680,4655,304,IN,2023-11-28
14681,4655,-15,OUT,2024-01-10
14682,6181,-86,OUT,2024-05-31
14683,6181,310,IN,2021-02-26
14684,11344,-76,OUT,2021-07-06
14685,11344,-24,ADJUSTMENT,2021-05-30
14686,11344,-36,OUT,2025-04-23
14687,5194,-96,OUT,2021-04-20
14688,5194,14,IN,2025-10-13
14689,15520,-93,OUT,2025-10-26
14690,15520,319,IN,2021-12-29
14691,15520,-17,OUT,2023-10-24
14692,13158,-45,OUT,2023-12-01
14693,13158,-59,OUT,2022-03-15
14694,13158,-33,OUT,2023-07-19
14695,13158,-84,OUT,2025-05-04
14696,948,-69,OUT,2022-03-31
14697,3092,212,IN,2025-02-10
14698,13950,-6,ADJUSTMENT,2022-02-01
14699,13950,57,IN,2025-01-11
14700,13950,-20,OUT,2024-04-25
14701,13950,199,IN,2025-05-20
14702,16931,-6,OUT,2024-02-22
14703,16931,55,IN,2022-05-22
14704,16950,-28,OUT,2024-05-26
14705,10278,291,IN,2023-12-30
14706,10278,-74,OUT,2021-01-08
14707,10278,-48,OUT,2021-05-21
14708,10278,455,IN,2021-01-20
14709,4499,-16,ADJUSTMENT,2021-06-30
14710,11696,-77,OUT,2021-02-23
14711,11696,-85,OUT,2022-10-10
14712,11696,187,IN,2025-02-28
14713,11696,497,IN,2024-06-02
14714,5870,-78,OUT,2023-09-23
14715,17829,-80,OUT,2021-05-18
14716,17829,48,IN,2021-04-07
14717,8529,-94,OUT,2024-05-29
14718,19749,220,IN,2024-07-28
14719,19749,-47,ADJUSTMENT,2022-07-24
14720,19749,-30,OUT,2025-04-02
14721,19749,-10,OUT,2023-02-27
14722,17664,-86,OUT,2023-01-03
14723,17664,-55,OUT,2022-04-11
14724,17664,-28,OUT,2025-03-09
14725,17664,-32,ADJUSTMENT,2022-04-01
14726,2506,20,ADJUSTMENT,2022-10-13
14727,2506,-21,OUT,2023-02-28
14728,2506,-64,OUT,2021-03-09
14729,2506,319,IN,2021-10-09
14730,19039,252,IN,2023-03-09
14731,19039,-23,OUT,2022-03-04
14732,18632,313,IN,2025-09-15
14733,18632,-88,OUT,2025-04-24
14734,18632,-53,OUT,2025-08-08
14735,18632,491,IN,2023-11-27
14736,18632,344,IN,2023-01-31
14737,11042,316,IN,2025-05-16
14738,11042,6,ADJUSTMENT,2022-01-09
14739,15645,40,ADJUSTMENT,2022-04-03
14740,15645,130,IN,2024-02-14
14741,15645,431,IN,2025-07-16
14742,9510,-68,OUT,2022-04-30
14743,9510,170,IN,2024-12-29
14744,9510,-94,OUT,2024-05-14
14745,9510,52,IN,2021-04-01
14746,3320,474,IN,2022-12-23
14747,3320,121,IN,2023-10-27
14748,3320,58,IN,2023-09-02
14749,3320,179,IN,2023-10-21
14750,4453,451,IN,2021-11-12
14751,4453,-95,OUT,2021-01-26
14752,4453,-56,OUT,2025-10-07
14753,4453,-30,OUT,2022-04-17
14754,4453,-98,OUT,2023-07-28
14755,16291,-93,OUT,2023-08-16
14756,16291,-19,OUT,2022-05-08
14757,16291,-37,ADJUSTMENT,2024-11-27
14758,16291,-50,OUT,2025-09-23
14759,16291,-38,OUT,2023-04-05
14760,969,319,IN,2023-04-27
14761,969,434,IN,2025-03-29
14762,969,-96,OUT,2021-02-11
14763,969,113,IN,2021-04-18
14764,306,24,IN,2022-08-20
14765,306,-12,OUT,2024-12-29
14766,306,22,IN,2024-11-02
14767,306,480,IN,2024-08-27
14768,306,-94,OUT,2022-09-26
14769,13874,400,IN,2025-11-17
14770,13874,-64,OUT,2025-08-07
14771,13874,26,ADJUSTMENT,2023-01-17
14772,13874,-82,OUT,2025-04-12
14773,13874,-86,OUT,2021-02-19
14774,3926,330,IN,2022-03-13
14775,3926,135,IN,2022-10-17
14776,3926,-41,OUT,2021-05-12
14777,9932,-99,OUT,2024-09-18
14778,14494,-41,OUT,2025-05-22
14779,14494,-9,ADJUSTMENT,2021-01-14
14780,14494,311,IN,2023-11-02
14781,4043,-21,OUT,2022-09-06
14782,4043,181,IN,2023-03-17
14783,4043,16,IN,2021-05-23
14784,15476,19,ADJUSTMENT,2025-05-02
14785,15476,-43,OUT,2025-02-01
14786,15476,-9,OUT,2022-10-04
14787,9830,388,IN,2025-06-30
14788,9830,-11,OUT,2025-10-29
14789,9830,73,IN,2024-06-27
14790,9830,-32,OUT,2021-04-19
14791,10666,-96,OUT,2021-09-25
14792,10666,-58,OUT,2025-09-09
14793,10666,117,IN,2025-02-02
14794,10666,-90,OUT,2021-08-29
14795,10666,44,ADJUSTMENT,2022-05-16
14796,21,-24,OUT,2025-06-26
14797,21,224,IN,2025-05-18
14798,21,-51,OUT,2025-09-03
14799,9184,194,IN,2025-02-23
14800,9184,-4,OUT,2022-09-17
14801,9184,-85,OUT,2021-04-20
14802,9184,342,IN,2024-08-23
14803,9184,-52,OUT,2024-11-22
14804,19626,-37,ADJUSTMENT,2021-01-11
14805,19626,-7,OUT,2025-03-04
14806,19626,410,IN,2021-03-20
14807,19626,-31,OUT,2023-01-03
14808,9041,-23,OUT,2023-09-30
14809,10645,-8,OUT,2022-07-26
14810,10645,68,IN,2022-09-21
14811,10645,-82,OUT,2022-06-20
14812,10645,-21,OUT,2023-10-03
14813,10645,-54,OUT,2021-05-06
14814,9885,-22,OUT,2021-10-17
14815,2022,-50,OUT,2022-12-17
14816,4548,-74,OUT,2023-06-24
14817,4548,76,IN,2023-01-11
14818,2708,162,IN,2021-11-17
14819,2708,-59,OUT,2024-07-07
14820,2708,251,IN,2023-07-08
14821,2708,-46,OUT,2023-03-05
14822,5045,-69,OUT,2021-07-30
14823,5045,453,IN,2021-06-18
14824,5045,-1,OUT,2022-09-29
14825,5045,-42,OUT,2022-09-08
14826,11229,-86,OUT,2023-01-21
14827,11229,-13,OUT,2021-07-01
14828,2098,-78,OUT,2021-08-18
14829,2098,-54,OUT,2021-09-25
14830,2098,-21,OUT,2024-08-18
14831,19879,360,IN,2023-01-03
14832,9814,196,IN,2021-10-31
14833,9814,354,IN,2022-08-31
14834,9814,-52,OUT,2023-10-09
14835,9814,-54,OUT,2022-02-18
14836,9814,-52,OUT,2025-11-11
14837,10634,-62,OUT,2021-01-22
14838,14887,-30,OUT,2022-10-30
14839,2564,-92,OUT,2023-06-11
14840,2564,-96,OUT,2021-10-10
14841,2564,-25,OUT,2021-08-17
14842,19813,293,IN,2024-01-24
14843,10597,-34,OUT,2021-03-21
14844,19118,-48,OUT,2025-04-01
14845,17000,-75,OUT,2023-01-07
14846,17000,198,IN,2024-10-10
14847,14690,30,ADJUSTMENT,2023-08-15
14848,17059,-68,OUT,2022-05-18
14849,17059,-50,OUT,2022-03-10
14850,17059,468,IN,2022-10-12
14851,17349,338,IN,2023-08-20
14852,13503,-33,OUT,2025-11-29
14853,13503,150,IN,2022-11-22
14854,13503,-76,OUT,2022-09-16
14855,13503,457,IN,2023-02-05
14856,13503,246,IN,2021-06-01
14857,9073,398,IN,2024-06-08
14858,9073,415,IN,2024-02-23
14859,8231,-14,OUT,2024-12-04
14860,8231,121,IN,2025-02-03
14861,8231,-25,OUT,2023-04-04
14862,18162,-46,ADJUSTMENT,2022-05-16
14863,18162,-78,OUT,2025-11-06
14864,18162,-34,OUT,2023-06-18
14865,18162,345,IN,2023-08-18
14866,4536,191,IN,2021-01-26
14867,4536,-97,OUT,2025-09-21
14868,4536,-3,OUT,2023-05-22
14869,18426,276,IN,2024-02-06
14870,18426,308,IN,2024-01-28
14871,18426,288,IN,2022-09-20
14872,18426,193,IN,2022-12-19
14873,16285,-88,OUT,2022-06-29
14874,16285,451,IN,2024-07-19
14875,1328,340,IN,2023-01-09
14876,1328,-28,OUT,2022-08-07
14877,1328,341,IN,2023-04-19
14878,1328,-28,OUT,2025-09-05
14879,17701,-75,OUT,2025-05-17
14880,17701,-19,OUT,2021-04-04
14881,17701,-61,OUT,2023-04-28
14882,19884,-11,OUT,2023-12-01
14883,19884,30,ADJUSTMENT,2021-12-27
14884,19884,157,IN,2021-08-16
14885,19884,189,IN,2023-03-25
14886,19884,-79,OUT,2024-12-23
14887,14010,438,IN,2022-09-10
14888,2619,49,ADJUSTMENT,2024-10-23
14889,2619,-37,OUT,2022-10-02
14890,14260,396,IN,2025-04-12
14891,14260,-55,OUT,2024-01-30
14892,14260,-28,OUT,2021-05-03
14893,14260,331,IN,2021-12-21
14894,14260,285,IN,2021-09-14
14895,2134,101,IN,2025-04-04
14896,19771,30,ADJUSTMENT,2025-09-09
14897,19771,-9,OUT,2022-09-10
14898,1901,-57,OUT,2025-05-17
14899,1901,-38,OUT,2025-05-03
14900,19440,-9,OUT,2023-02-17
14901,19440,309,IN,2021-01-13
14902,19440,246,IN,2024-09-24
14903,19440,305,IN,2022-11-16
14904,19440,268,IN,2025-02-10
14905,502,52,IN,2021-09-30
14906,502,-6,OUT,2021-07-15
14907,502,-14,OUT,2023-04-28
14908,19101,-94,OUT,2023-03-08
14909,19101,-33,OUT,2022-05-21
14910,19101,-31,OUT,2024-03-01
14911,19101,157,IN,2024-06-30
14912,19101,173,IN,2023-06-11
14913,7342,-89,OUT,2024-10-19
14914,7342,-68,OUT,2023-12-18
14915,7342,19,ADJUSTMENT,2022-08-13
14916,7342,-79,OUT,2025-02-06
14917,7342,-43,OUT,2025-03-01
14918,17515,-19,ADJUSTMENT,2024-05-11
14919,17515,267,IN,2024-08-05
14920,17515,-33,OUT,2025-12-01
14921,10314,365,IN,2022-11-09
14922,10314,-69,OUT,2021-12-14
14923,15192,-68,OUT,2021-01-04
14924,15192,348,IN,2022-05-12
14925,15192,372,IN,2021-06-26
14926,15192,493,IN,2021-09-04
14927,68,-26,OUT,2021-12-04
14928,18745,-19,OUT,2024-01-03
14929,18745,51,IN,2021-12-29
14930,18745,260,IN,2021-12-26
14931,18745,-94,OUT,2022-05-06
14932,15435,-99,OUT,2022-07-03
14933,15435,482,IN,2022-08-28
14934,15435,-14,OUT,2022-12-21
14935,12133,-55,OUT,2025-01-21
14936,14343,-39,OUT,2025-06-09
14937,5807,251,IN,2021-03-26
14938,5807,119,IN,2024-01-11
14939,5807,-41,OUT,2023-04-09
14940,5807,208,IN,2021-11-10
14941,5807,-42,OUT,2025-08-25
14942,18246,-17,OUT,2022-04-21
14943,18246,-13,OUT,2022-05-10
14944,18246,-80,OUT,2025-11-13
14945,8745,279,IN,2022-08-26
14946,12996,-91,OUT,2023-09-08
14947,12996,-77,OUT,2023-01-05
14948,12996,466,IN,2021-10-20
14949,9189,403,IN,2025-11-04
14950,9189,-45,ADJUSTMENT,2024-07-29
14951,9189,-75,OUT,2023-07-01
14952,15203,353,IN,2023-11-10
14953,15203,-40,OUT,2025-04-02
14954,1585,261,IN,2022-08-12
14955,9659,307,IN,2021-03-15
14956,9659,18,ADJUSTMENT,2025-09-24
14957,9659,-17,OUT,2024-08-04
14958,9659,-45,ADJUSTMENT,2021-08-05
14959,18209,-21,OUT,2024-08-04
14960,18209,11,ADJUSTMENT,2023-07-13
14961,17058,30,ADJUSTMENT,2022-10-26
14962,17058,-8,OUT,2025-07-20
14963,17058,180,IN,2023-07-03
14964,17058,156,IN,2023-12-08
14965,17058,287,IN,2024-07-23
14966,12986,-3,OUT,2025-01-02
14967,12986,-90,OUT,2021-08-22
14968,12986,-60,OUT,2024-04-03
14969,12986,460,IN,2024-05-11
14970,19052,301,IN,2022-12-03
14971,19052,-88,OUT,2023-11-16
14972,19052,-45,OUT,2022-02-24
14973,8998,21,IN,2023-12-02
14974,8998,-60,OUT,2021-03-01
14975,8998,47,ADJUSTMENT,2023-04-30
14976,8998,34,IN,2024-09-01
14977,1983,-63,OUT,2022-01-22
14978,1983,34,ADJUSTMENT,2023-09-22
14979,1983,-50,OUT,2025-07-22
14980,1983,483,IN,2024-04-27
14981,18673,-85,OUT,2025-05-28
14982,18673,318,IN,2024-07-07
14983,18673,360,IN,2025-01-25
14984,66,-8,OUT,2022-11-11
14985,66,206,IN,2024-01-13
14986,66,118,IN,2022-09-07
14987,66,-64,OUT,2024-07-31
14988,66,-53,OUT,2021-11-27
14989,18656,-84,OUT,2024-02-11
14990,18656,-40,OUT,2021-08-31
14991,18656,-51,OUT,2021-11-16
14992,18656,44,ADJUSTMENT,2023-05-14
14993,18656,-49,OUT,2021-06-28
14994,3398,-94,OUT,2023-04-16
14995,3398,447,IN,2022-02-11
14996,3398,-5,OUT,2021-02-17
14997,3398,-6,ADJUSTMENT,2022-06-25
14998,15293,113,IN,2023-02-10
14999,15293,-5,ADJUSTMENT,2022-05-26
15000,6171,-14,OUT,2022-12-04
15001,6171,-53,OUT,2025-02-11
15002,6171,-82,OUT,2024-04-17
15003,6171,453,IN,2023-09-23
15004,13560,428,IN,2022-12-21
15005,13560,47,IN,2023-05-29
15006,13560,-71,OUT,2024-09-23
15007,13560,-88,OUT,2022-05-31
15008,693,-60,OUT,2024-03-07
15009,693,-50,OUT,2022-04-10
15010,2099,225,IN,2023-03-29
15011,2099,140,IN,2022-09-29
15012,2099,118,IN,2024-12-08
15013,5918,48,ADJUSTMENT,2021-12-10
15014,5918,422,IN,2023-01-22
15015,5918,-75,OUT,2022-06-24
15016,5918,-1,OUT,2021-10-03
15017,7335,143,IN,2024-10-20
15018,7335,-13,OUT,2023-01-15
15019,7335,364,IN,2024-06-07
15020,7335,-5,OUT,2022-04-18
15021,3434,-5,ADJUSTMENT,2022-06-11
15022,3434,-17,OUT,2021-06-23
15023,3434,-64,OUT,2024-12-14
15024,3434,351,IN,2022-07-30
15025,10363,-35,OUT,2024-07-30
15026,10363,-79,OUT,2022-01-16
15027,10363,-64,OUT,2023-10-30
15028,10363,-82,OUT,2024-09-11
15029,12353,23,ADJUSTMENT,2022-01-20
15030,12353,-23,OUT,2023-08-09
15031,12353,300,IN,2024-04-08
15032,12353,-96,OUT,2022-04-07
15033,12237,227,IN,2023-08-02
15034,12237,-85,OUT,2025-04-06
15035,12237,-72,OUT,2023-10-15
15036,12237,5,ADJUSTMENT,2021-07-28
15037,18707,-3,OUT,2025-05-19
15038,18707,-69,OUT,2021-09-27
15039,18707,54,IN,2021-11-29
15040,12249,192,IN,2022-11-01
15041,12249,88,IN,2021-08-05
15042,12249,-51,OUT,2024-04-21
15043,12249,-76,OUT,2025-04-19
15044,12249,343,IN,2025-04-09
15045,3449,-58,OUT,2021-07-26
15046,3449,-48,OUT,2022-08-01
15047,3449,211,IN,2024-06-16
15048,3449,-57,OUT,2024-09-17
15049,5184,133,IN,2024-02-01
15050,5184,-8,OUT,2025-01-15
15051,5184,388,IN,2023-07-25
15052,5184,293,IN,2025-03-29
15053,10331,462,IN,2022-07-30
15054,10331,314,IN,2024-03-13
15055,9492,-63,OUT,2024-10-03
15056,9492,-62,OUT,2024-01-06
15057,9492,-55,OUT,2021-01-15
15058,14455,497,IN,2025-09-23
15059,14455,15,IN,2021-02-13
15060,14455,-99,OUT,2023-04-11
15061,14455,-21,OUT,2021-01-02
15062,14455,-5,OUT,2022-06-29
15063,7491,245,IN,2025-08-21
15064,7491,-75,OUT,2021-07-22
15065,7491,-49,OUT,2025-07-05
15066,7491,-48,OUT,2021-01-31
15067,13283,-40,OUT,2021-07-23
15068,13283,-16,OUT,2023-03-26
15069,13283,-39,OUT,2021-06-29
15070,18119,253,IN,2024-02-25
15071,5460,148,IN,2021-05-05
15072,5460,-8,OUT,2022-08-04
15073,5460,-52,OUT,2024-09-13
15074,5460,-72,OUT,2021-12-29
15075,5460,92,IN,2023-07-07
15076,14548,241,IN,2023-10-09
15077,14548,-5,OUT,2021-09-03
15078,14548,247,IN,2023-10-24
15079,5530,175,IN,2023-10-26
15080,5530,-61,OUT,2025-01-31
15081,5530,-41,ADJUSTMENT,2021-09-19
15082,5530,336,IN,2024-08-22
15083,5530,-25,OUT,2023-06-24
15084,4583,50,ADJUSTMENT,2021-03-24
15085,4583,27,ADJUSTMENT,2021-03-18
15086,4583,225,IN,2021-09-11
15087,4583,-69,OUT,2021-03-21
15088,4583,-75,OUT,2022-03-30
15089,445,139,IN,2023-05-14
15090,445,124,IN,2023-11-21
15091,445,-30,OUT,2023-04-26
15092,445,163,IN,2024-01-10
15093,9115,38,IN,2023-04-15
15094,9115,-42,OUT,2022-11-14
15095,9115,279,IN,2025-11-28
15096,9115,165,IN,2024-11-09
15097,9115,-71,OUT,2022-03-24
15098,6118,25,IN,2022-10-07
15099,6118,-53,OUT,2022-09-01
15100,6118,427,IN,2025-07-16
15101,6118,261,IN,2025-03-12
15102,6118,243,IN,2025-01-03
15103,12962,-7,OUT,2021-07-02
15104,12962,-22,OUT,2024-04-04
15105,12962,41,ADJUSTMENT,2023-08-17
15106,12962,-12,OUT,2023-03-09
15107,12962,-39,OUT,2025-10-07
15108,1773,193,IN,2021-04-23
15109,1773,140,IN,2022-01-18
15110,1773,-60,OUT,2024-12-03
15111,1773,-46,OUT,2021-11-25
15112,1737,9,ADJUSTMENT,2023-12-28
15113,1737,-30,OUT,2021-12-07
15114,1737,-64,OUT,2024-12-19
15115,1737,222,IN,2024-05-06
15116,7513,-33,OUT,2023-05-24
15117,7513,-45,ADJUSTMENT,2022-07-23
15118,14290,-79,OUT,2025-03-08
15119,14290,-35,OUT,2025-01-24
15120,14290,119,IN,2025-02-14
15121,183,-67,OUT,2023-03-16
15122,183,60,IN,2024-02-14
15123,183,-90,OUT,2022-03-18
15124,183,-65,OUT,2023-09-04
15125,5391,-16,OUT,2022-03-11
15126,5391,-5,OUT,2022-05-03
15127,3165,-83,OUT,2025-04-07
15128,3165,114,IN,2025-10-30
15129,3165,-56,OUT,2021-11-11
15130,3165,448,IN,2023-12-03
15131,3514,-92,OUT,2021-12-19
15132,3514,217,IN,2022-10-09
15133,3514,150,IN,2023-12-02
15134,3514,-10,ADJUSTMENT,2024-02-16
15135,3514,-92,OUT,2023-02-22
15136,16536,387,IN,2021-07-01
15137,16536,109,IN,2022-09-18
15138,16536,192,IN,2022-06-28
15139,16536,143,IN,2022-12-24
15140,13858,374,IN,2025-01-30
15141,13858,462,IN,2023-12-09
15142,13858,34,ADJUSTMENT,2022-05-07
15143,13858,-69,OUT,2022-08-02
15144,11826,7,ADJUSTMENT,2021-09-14
15145,11826,295,IN,2021-09-10
15146,9574,-33,OUT,2024-04-09
15147,10875,440,IN,2025-08-13
15148,10875,142,IN,2025-04-15
15149,12984,9,ADJUSTMENT,2023-05-27
15150,12415,-11,OUT,2024-04-02
15151,12415,346,IN,2024-01-12
15152,15083,-68,OUT,2021-11-17
15153,15083,-69,OUT,2021-03-15
15154,1512,319,IN,2025-02-11
15155,1512,497,IN,2021-01-14
15156,1512,-20,OUT,2022-10-24
15157,19601,147,IN,2025-06-10
15158,19601,-86,OUT,2025-08-20
15159,19601,-90,OUT,2021-08-27
15160,19601,-44,ADJUSTMENT,2024-07-08
15161,19601,350,IN,2022-03-16
15162,747,-64,OUT,2022-12-02
15163,747,267,IN,2025-01-05
15164,9646,-68,OUT,2024-04-09
15165,9646,9,ADJUSTMENT,2021-06-09
15166,9646,-46,OUT,2022-09-04
15167,9646,-10,OUT,2024-03-05
15168,9646,-92,OUT,2022-03-15
15169,14689,-21,OUT,2024-02-03
15170,14689,424,IN,2024-10-21
15171,14689,-86,OUT,2021-05-17
15172,18649,-8,ADJUSTMENT,2021-08-28
15173,18649,477,IN,2025-03-31
15174,18649,152,IN,2021-12-05
15175,13441,-97,OUT,2024-09-18
15176,13441,-17,OUT,2023-01-22
15177,13441,-100,OUT,2025-08-27
15178,10364,-85,OUT,2024-01-27
15179,10364,-12,OUT,2021-01-12
15180,15343,157,IN,2023-11-08
15181,15343,31,IN,2025-07-20
15182,15343,-82,OUT,2025-09-22
15183,15343,-82,OUT,2024-11-27
15184,15343,-37,OUT,2022-03-22
15185,19734,-90,OUT,2021-06-20
15186,19734,489,IN,2023-03-19
15187,19734,-26,ADJUSTMENT,2023-03-26
15188,16496,445,IN,2021-09-28
15189,16496,-28,OUT,2024-06-17
15190,16496,-66,OUT,2023-11-30
15191,16496,183,IN,2023-04-06
15192,872,154,IN,2021-04-13
15193,872,-98,OUT,2021-06-12
15194,872,-22,OUT,2022-12-01
15195,872,-23,OUT,2023-05-16
15196,815,-88,OUT,2021-07-09
15197,815,369,IN,2024-07-12
15198,815,356,IN,2025-08-06
15199,815,-62,OUT,2025-01-11
15200,815,-14,ADJUSTMENT,2021-03-14
15201,4424,267,IN,2024-09-27
15202,4424,53,IN,2024-10-26
15203,4424,389,IN,2021-11-22
15204,4424,-37,OUT,2025-01-22
15205,4424,-16,OUT,2024-08-07
15206,10150,-38,OUT,2024-03-13
15207,11948,-78,OUT,2022-01-03
15208,11948,-57,OUT,2025-05-09
15209,11948,303,IN,2024-10-18
15210,2417,340,IN,2022-11-28
15211,2417,-81,OUT,2024-11-28
15212,2417,227,IN,2025-04-15
15213,3355,219,IN,2021-12-04
15214,3355,230,IN,2022-03-20
15215,3355,-92,OUT,2022-12-22
15216,3355,469,IN,2021-07-15
15217,3355,-66,OUT,2023-06-02
15218,15477,281,IN,2025-09-21
15219,645,321,IN,2022-08-05
15220,645,65,IN,2021-01-07
15221,645,-37,ADJUSTMENT,2023-01-10
15222,645,-97,OUT,2024-10-22
15223,645,-36,OUT,2021-03-27
15224,11452,366,IN,2024-06-05
15225,11452,-49,OUT,2023-09-13
15226,8182,-51,OUT,2021-08-18
15227,8182,185,IN,2021-05-03
15228,8182,50,ADJUSTMENT,2021-01-06
15229,8182,-34,OUT,2021-06-08
15230,4057,-93,OUT,2022-07-28
15231,4057,-34,OUT,2024-12-06
15232,1627,-27,ADJUSTMENT,2021-05-27
15233,1627,-13,OUT,2024-08-08
15234,14743,-22,OUT,2022-08-07
15235,14743,18,IN,2023-09-07
15236,14743,175,IN,2021-09-26
15237,12108,138,IN,2025-03-30
15238,12108,187,IN,2022-02-09
15239,12108,255,IN,2024-10-26
15240,12108,45,ADJUSTMENT,2024-01-24
15241,12108,-26,OUT,2021-04-25
15242,17538,434,IN,2025-08-05
15243,1534,-97,OUT,2021-06-28
15244,1534,-1,OUT,2025-06-23
15245,1534,223,IN,2021-05-25
15246,1046,394,IN,2025-07-04
15247,1046,232,IN,2021-08-31
15248,1046,-83,OUT,2021-09-02
15249,1046,-3,OUT,2025-09-28
15250,1046,-55,OUT,2021-05-09
15251,14617,-18,OUT,2025-04-22
15252,10611,-36,OUT,2023-03-01
15253,10611,-84,OUT,2024-12-01
15254,12654,-13,OUT,2025-06-09
15255,7131,-85,OUT,2023-10-16
15256,7131,361,IN,2025-07-19
15257,7131,248,IN,2023-05-17
15258,9285,428,IN,2021-07-06
15259,9285,-37,OUT,2021-01-09
15260,9285,-49,OUT,2021-05-20
15261,9285,140,IN,2024-05-13
15262,9285,-21,ADJUSTMENT,2025-10-02
15263,10473,96,IN,2022-02-05
15264,7639,-98,OUT,2021-07-05
15265,7639,-98,OUT,2021-08-25
15266,11470,154,IN,2025-07-29
15267,11470,-59,OUT,2021-04-07
15268,11470,294,IN,2021-10-29
15269,11470,-2,OUT,2025-05-09
15270,3607,-98,OUT,2022-06-28
15271,3607,-7,OUT,2023-05-24
15272,3607,241,IN,2024-04-24
15273,3607,93,IN,2025-03-12
15274,3607,197,IN,2021-02-10
15275,10531,-99,OUT,2025-04-01
15276,10531,216,IN,2021-02-17
15277,10531,162,IN,2021-10-08
15278,19736,-21,OUT,2023-01-19
15279,19736,-86,OUT,2024-01-20
15280,19736,-43,OUT,2023-10-10
15281,19736,-23,OUT,2023-05-05
15282,19736,-63,OUT,2021-09-23
15283,14889,-73,OUT,2022-12-26
15284,5637,-83,OUT,2021-02-03
15285,5637,122,IN,2024-06-08
15286,5637,478,IN,2025-11-04
15287,5637,-77,OUT,2021-04-13
15288,5637,427,IN,2023-12-18
15289,12762,-44,OUT,2021-10-23
15290,12762,110,IN,2022-08-29
15291,12762,-94,OUT,2023-07-07
15292,12762,-41,OUT,2025-01-06
15293,1296,-63,OUT,2024-08-09
15294,19839,-6,OUT,2025-03-22
15295,19839,70,IN,2024-12-07
15296,11628,-5,OUT,2022-02-03
15297,11628,-13,OUT,2023-11-12
15298,11628,-16,OUT,2024-06-24
15299,11628,-38,OUT,2023-03-15
15300,11628,-50,OUT,2024-09-26
15301,15067,-79,OUT,2025-07-02
15302,15067,-97,OUT,2022-02-18
15303,15067,-3,OUT,2025-08-18
15304,15067,50,ADJUSTMENT,2021-05-16
15305,18320,275,IN,2025-06-14
15306,12574,-16,OUT,2024-06-08
15307,13733,16,IN,2022-04-11
15308,13733,-18,OUT,2025-03-14
15309,5652,37,ADJUSTMENT,2023-04-21
15310,5652,-99,OUT,2023-10-28
15311,5652,307,IN,2021-07-11
15312,5652,-79,OUT,2022-05-03
15313,5148,-52,OUT,2021-09-22
15314,5148,-46,OUT,2022-07-30
15315,7358,-15,OUT,2025-06-09
15316,7358,-15,OUT,2024-12-02
15317,7358,-89,OUT,2024-08-10
15318,7358,-44,OUT,2021-06-10
