order_id,customer_id,shipping_id,order_date,payment_method,total_amount,order_status
6349261,1457094,15817,2024-03-17,PayPal,1946.72,Processing
6349398,813124,15818,2024-01-02,Bank Transfer,1426.47,Delivered
6350025,1736740,15819,2023-02-09,Bank Transfer,1609.09,Shipped
6350125,518179,15820,2025-05-09,Credit Card,1870.77,Delivered
6350211,1220997,15821,2021-11-17,Cash,1225.56,Delivered
6350261,943482,15822,2025-05-21,Bank Transfer,2058.38,Refunded
6350764,605380,15823,2024-06-24,PayPal,4329.43,Delivered
6351492,1174701,15824,2024-08-28,Bank Transfer,678.03,Delivered
6351938,900554,15825,2022-10-25,Cash,3993.42,Processing
6352046,1479952,15826,2022-03-03,Cash,461.29,Delivered
6352195,97374,15827,2022-07-08,Credit Card,341.45,Delivered
6352529,900463,15828,2022-05-22,Cash,442.98,Delivered
6352550,426817,15829,2024-11-26,Cash,4238.29,Delivered
6352842,1917023,15830,2022-11-13,PayPal,498.48,Delivered
6353451,621855,15831,2021-12-18,Credit Card,645.91,Refunded
6353453,1203736,15832,2025-04-21,Bank Transfer,1994.14,Confirmed
6353565,1048591,15833,2025-01-03,Credit Card,2578.07,Processing
6354257,551944,15834,2022-05-14,Cash,861.61,Delivered
6354281,709784,15835,2021-12-31,Bank Transfer,590.34,Delivered
6354809,1650132,15836,2024-12-18,Bank Transfer,1422.86,Delivered
6354926,1754565,15837,2022-08-07,Bank Transfer,2123.78,Shipped
6355508,1043220,15838,2023-08-01,Credit Card,391.65,Delivered
6356239,279196,15839,2021-12-27,PayPal,2605.1,Shipped
6356562,714018,15840,2023-08-21,PayPal,1938.15,Shipped
6356979,1689295,15841,2025-04-05,Credit Card,915.1,Delivered
6357334,96606,15842,2023-09-20,Bank Transfer,1890.22,Confirmed
6357563,1800282,15843,2021-12-16,Bank Transfer,4196.85,Delivered
6358130,1736660,15844,2024-12-23,Bank Transfer,3418.84,Delivered
6358250,303587,15845,2025-01-28,Cash,2483.55,Delivered
6358308,1280049,15846,2022-04-08,Cash,705.54,Delivered
6358946,1810660,15847,2025-01-13,PayPal,2567.2,Delivered
6360015,1042153,15848,2025-02-21,PayPal,0.0,Delivered
6361416,1090792,15849,2024-02-22,Cash,836.55,Delivered
6361530,1233133,15850,2024-08-30,Bank Transfer,0.0,Shipped
6361833,1540790,15851,2024-11-12,Credit Card,3056.7,Delivered
6362835,342993,15852,2021-11-20,Cash,576.02,Cancelled
6363663,1429197,15853,2025-04-07,Credit Card,2990.48,Delivered
6363788,1445726,15854,2023-02-15,PayPal,3558.77,Delivered
6364574,200312,15855,2023-11-03,Credit Card,1186.76,Delivered
6364813,1941211,15856,2024-02-10,Credit Card,3006.09,Confirmed
6365559,1407073,15857,2025-03-25,PayPal,3721.35,Delivered
6367299,1332730,15858,2024-02-16,Credit Card,547.6,Delivered
6367601,713617,15859,2025-06-24,Credit Card,1667.8,Delivered
6368687,889064,15860,2025-01-08,Credit Card,2023.97,Delivered
6368699,1191256,15861,2022-08-28,Cash,2242.57,Delivered
6368952,740122,15862,2023-12-28,PayPal,1104.7,Delivered
6369321,460263,15863,2025-02-13,PayPal,2094.0,Delivered
6369474,1437451,15864,2025-08-03,Bank Transfer,2135.46,Delivered
6369673,1446595,15865,2024-04-23,Bank Transfer,3560.62,Delivered
6370278,1933676,15866,2025-06-14,Cash,404.97,Delivered
6371670,988332,15867,2022-06-30,PayPal,833.1,Delivered
6371703,371047,15868,2024-05-15,Cash,2802.86,Delivered
6372089,1090890,15869,2024-09-08,Credit Card,2631.04,Delivered
6372237,899212,15870,2023-04-11,Bank Transfer,1845.01,Delivered
6372881,249785,15871,2022-01-22,Cash,528.96,Delivered
6372882,1585855,15872,2022-11-03,Cash,4074.07,Refunded
6373013,1871558,15873,2024-05-20,Credit Card,1839.66,Delivered
6373038,1832600,15874,2021-09-30,Bank Transfer,2164.57,Delivered
6373223,510576,15875,2023-04-23,Bank Transfer,372.25,Processing
6373696,1937993,15876,2022-10-16,Cash,965.79,Delivered
6373737,1961744,15877,2021-09-18,Cash,4072.0,Delivered
6374553,1365269,15878,2022-10-14,Bank Transfer,2450.21,Delivered
6374593,831800,15879,2025-06-11,Credit Card,2468.1,Delivered
6374751,954378,15880,2023-11-27,PayPal,1193.31,Delivered
6374976,1871377,15881,2024-11-23,Bank Transfer,2505.44,Delivered
6375102,1694225,15882,2024-09-08,Bank Transfer,0.0,Delivered
6375839,1777967,15883,2025-06-04,Credit Card,1061.53,Delivered
6375991,266645,15884,2025-07-23,Cash,2279.55,Delivered
6376058,359431,15885,2025-05-01,Cash,1681.85,Delivered
6376310,1157101,15886,2022-08-29,Credit Card,1200.21,Delivered
6376488,139899,15887,2022-07-17,Cash,642.69,Shipped
6376847,815036,15888,2023-06-20,Bank Transfer,1244.92,Delivered
6376883,1908869,15889,2022-12-19,Cash,243.96,Delivered
6377404,286011,15890,2023-10-26,PayPal,576.92,Confirmed
6377697,1057061,15891,2022-11-20,Bank Transfer,1500.94,Delivered
6377928,1563590,15892,2025-08-30,Cash,954.22,Confirmed
6378690,660500,15893,2024-06-09,PayPal,2404.29,Delivered
6378707,895566,15894,2025-08-27,Credit Card,0.0,Delivered
6379297,275744,15895,2024-07-15,Credit Card,475.6,Delivered
6379904,1552807,15896,2022-12-22,Credit Card,2591.74,Delivered
6380046,2465,15897,2023-03-30,Cash,450.56,Delivered
6380609,1037805,15898,2024-08-07,Cash,560.35,Delivered
6381634,1907667,15899,2022-08-28,Cash,918.92,Shipped
6381648,300385,15900,2023-11-17,Cash,2641.86,Refunded
6382003,1979683,15901,2024-05-30,Cash,2330.95,Delivered
6382404,817852,15902,2023-10-26,PayPal,2745.54,Delivered
6382590,1914505,15903,2022-01-30,Cash,3293.5,Delivered
6383034,165746,15904,2022-03-06,Bank Transfer,485.8,Delivered
6385080,1474691,15905,2024-11-06,Credit Card,1087.48,Delivered
6385836,1788329,15906,2023-11-01,Bank Transfer,5218.52,Cancelled
6386039,161540,15907,2023-02-02,Bank Transfer,3799.11,Delivered
6386220,286880,15908,2023-11-24,PayPal,1756.96,Delivered
6386328,1633221,15909,2022-01-22,Bank Transfer,3345.68,Delivered
6387505,44418,15910,2023-11-14,Bank Transfer,1457.67,Delivered
6387952,1457094,15911,2024-01-27,Bank Transfer,1039.86,Delivered
6388305,1343073,15912,2023-07-27,PayPal,2394.36,Delivered
6388373,812606,15913,2023-11-19,Cash,3157.93,Delivered
6388832,1110854,15914,2022-03-03,Bank Transfer,1145.58,Delivered
6389681,1945642,15915,2025-03-13,PayPal,1226.93,Delivered
6390284,1997361,15916,2025-03-29,Cash,6102.55,Delivered
6390874,1115157,15917,2023-03-27,Credit Card,0.0,Refunded
6391325,141706,15918,2023-12-12,Bank Transfer,509.85,Delivered
6391916,78103,15919,2025-07-07,Cash,4536.18,Delivered
6392029,974526,15920,2025-05-09,Bank Transfer,527.45,Processing
6392598,649653,15921,2022-10-28,Credit Card,1547.5,Delivered
6392744,1264973,15922,2021-09-27,Cash,2854.59,Delivered
6392875,709985,15923,2022-02-23,Bank Transfer,2358.57,Delivered
6393816,1834810,15924,2022-03-06,PayPal,4030.69,Delivered
6393957,285065,15925,2022-06-14,Cash,3105.82,Delivered
6394655,1490218,15926,2025-01-25,PayPal,2667.9,Delivered
6394732,511651,15927,2023-12-14,Bank Transfer,2970.52,Delivered
6395295,734566,15928,2023-12-16,Cash,0.0,Delivered
6395592,1481553,15929,2023-10-13,Bank Transfer,409.18,Delivered
6395638,1877709,15930,2022-03-27,Bank Transfer,1165.22,Delivered
6396441,738241,15931,2022-01-05,PayPal,3018.62,Delivered
6396796,1334664,15932,2023-08-02,Bank Transfer,4722.31,Pending
6396846,1504667,15933,2022-07-20,PayPal,2578.27,Delivered
6397371,1224081,15934,2024-06-06,Cash,4936.86,Refunded
6398563,1315501,15935,2022-08-30,Credit Card,3952.7,Delivered
6398964,1457094,15936,2024-06-11,Credit Card,1421.65,Processing
6399344,993827,15937,2024-06-02,Cash,3216.73,Pending
6399429,446319,15938,2024-09-03,Credit Card,515.68,Shipped
6400281,498657,15939,2024-10-22,Bank Transfer,1862.0,Delivered
6400619,859485,15940,2021-10-17,Credit Card,1191.91,Delivered
6401000,1981878,15941,2023-05-29,Cash,4118.74,Delivered
6401279,58527,15942,2021-10-13,PayPal,1626.46,Shipped
6401356,1100727,15943,2021-10-15,Credit Card,5390.93,Confirmed
6402382,521908,15944,2023-08-04,Bank Transfer,3016.32,Confirmed
6402599,1681583,15945,2023-11-08,Cash,2964.67,Delivered
6402805,1419051,15946,2024-09-28,Cash,0.0,Delivered
6402843,846986,15947,2025-07-19,PayPal,1183.24,Delivered
6402994,1733451,15948,2022-02-01,PayPal,3687.86,Delivered
6403332,572108,15949,2021-11-25,Bank Transfer,0.0,Refunded
6403792,846986,15950,2025-08-24,Cash,1670.84,Shipped
6404101,1346728,15951,2025-05-09,Cash,789.0,Cancelled
6404442,922312,15952,2023-10-05,Credit Card,1759.6,Delivered
6404607,1403703,15953,2024-08-11,PayPal,4649.7,Delivered
6404881,1116741,15954,2022-12-04,Cash,791.42,Processing
6405172,310568,15955,2022-11-22,PayPal,1536.69,Cancelled
6405371,1686705,15956,2021-11-22,PayPal,790.77,Delivered
6405492,494370,15957,2022-03-19,Credit Card,758.4,Shipped
6405586,562553,15958,2023-02-15,Credit Card,1054.71,Delivered
6406250,298046,15959,2023-06-04,Credit Card,937.1,Delivered
6406856,1616496,15960,2025-08-14,Bank Transfer,1023.55,Processing
6407043,1763388,15961,2025-05-11,Credit Card,4287.76,Delivered
6407140,13663,15962,2024-05-27,PayPal,0.0,Pending
6407757,465677,15963,2023-01-16,Bank Transfer,241.18,Cancelled
6408387,1723524,15964,2025-03-29,PayPal,2966.0,Shipped
6408635,931841,15965,2023-10-19,Credit Card,2000.41,Refunded
6409186,1580102,15966,2023-08-10,Bank Transfer,933.63,Confirmed
6410692,642580,15967,2025-05-12,Bank Transfer,1474.76,Delivered
6410981,1887536,15968,2023-06-26,Credit Card,1319.81,Delivered
6411588,1572646,15969,2022-06-17,Credit Card,2095.2,Refunded
6412400,932125,15970,2024-05-01,Cash,902.43,Delivered
6412556,341560,15971,2024-11-09,Bank Transfer,324.92,Delivered
6412746,174344,15972,2023-11-28,Credit Card,1468.35,Confirmed
6412869,1501948,15973,2025-01-29,PayPal,3826.03,Delivered
6413780,1341934,15974,2022-05-26,PayPal,5491.72,Cancelled
6414791,1692602,15975,2022-01-30,PayPal,2946.43,Shipped
6414889,563249,15976,2024-09-11,PayPal,278.35,Delivered
6415019,219640,15977,2025-06-30,Bank Transfer,1565.82,Delivered
6415259,1312304,15978,2023-05-27,Credit Card,427.59,Delivered
6415526,320956,15979,2022-11-09,Bank Transfer,2667.42,Delivered
6416013,1292176,15980,2023-10-24,PayPal,3462.41,Delivered
6416084,1951466,15981,2025-07-06,Cash,1232.36,Confirmed
6416490,234871,15982,2023-08-12,Cash,604.08,Delivered
6416561,1388276,15983,2022-09-17,Bank Transfer,167.7,Confirmed
6417072,1657161,15984,2024-06-27,PayPal,1926.8,Shipped
6417511,444623,15985,2025-03-31,Bank Transfer,889.74,Delivered
6417697,1101896,15986,2022-05-30,Credit Card,0.0,Cancelled
6417716,681507,15987,2024-08-08,PayPal,2395.57,Delivered
6417800,1925353,15988,2022-03-23,PayPal,3183.49,Delivered
6417983,354308,15989,2025-08-09,Cash,2920.9,Confirmed
6418065,1904893,15990,2023-06-02,Cash,3350.8,Delivered
6420261,84164,15991,2024-12-19,Credit Card,608.22,Refunded
6420748,1754474,15992,2023-09-25,Bank Transfer,1959.9,Refunded
6421257,1296913,15993,2023-10-30,PayPal,1282.26,Delivered
6421542,266511,15994,2023-10-03,Cash,0.0,Cancelled
6421644,1545137,15995,2023-11-19,Cash,599.48,Delivered
6421968,1165343,15996,2024-08-20,PayPal,0.0,Delivered
6421974,67972,15997,2022-09-17,PayPal,0.0,Delivered
6422382,658990,15998,2023-08-14,Bank Transfer,345.76,Delivered
6422597,1414687,15999,2025-06-27,Cash,0.0,Shipped
6422680,1338718,16000,2024-10-25,Credit Card,1084.92,Delivered
6422862,998165,16001,2023-06-17,Credit Card,0.0,Delivered
6422935,781501,16002,2022-01-22,Credit Card,1444.29,Delivered
6423405,192645,16003,2023-11-04,Credit Card,0.0,Delivered
6423662,718007,16004,2022-05-23,PayPal,1780.75,Delivered
6423971,122207,16005,2024-06-19,PayPal,1524.47,Delivered
6424597,217799,16006,2024-06-06,Credit Card,1253.02,Delivered
6424911,1136284,16007,2021-10-11,PayPal,68.75,Delivered
6425039,1758755,16008,2022-01-13,PayPal,954.12,Delivered
6425663,653484,16009,2023-07-06,PayPal,937.75,Delivered
6425780,1978960,16010,2023-11-24,PayPal,0.0,Delivered
6425948,768797,16011,2023-08-22,Bank Transfer,653.12,Processing
6426116,899201,16012,2021-09-25,Bank Transfer,4106.77,Delivered
6426759,1485491,16013,2021-09-11,PayPal,4315.6,Delivered
6426887,1049996,16014,2025-05-26,Bank Transfer,3384.95,Delivered
6427637,1294311,16015,2023-05-25,Bank Transfer,1570.16,Delivered
6428099,1228799,16016,2022-01-20,Bank Transfer,1904.64,Delivered
6428476,364076,16017,2021-09-13,Bank Transfer,1515.13,Pending
6428631,1341649,16018,2022-07-07,Bank Transfer,1506.42,Delivered
6429165,105950,16019,2025-02-15,PayPal,2414.7,Refunded
6429551,1388180,16020,2024-08-29,Bank Transfer,1792.88,Cancelled
6429588,1719417,16021,2023-05-11,Credit Card,759.73,Delivered
6429946,1794224,16022,2024-06-30,Bank Transfer,1913.57,Delivered
6429992,509630,16023,2022-08-20,Bank Transfer,439.89,Delivered
6430041,420330,16024,2024-10-12,Cash,3638.18,Delivered
6430488,1672753,16025,2024-07-29,PayPal,1805.9,Delivered
6430617,720522,16026,2022-07-27,Cash,1032.69,Delivered
6430886,1087240,16027,2024-02-28,Credit Card,915.12,Processing
6431511,1838230,16028,2022-11-03,Cash,1636.24,Delivered
6431749,446214,16029,2023-12-30,Bank Transfer,3165.65,Cancelled
6431755,564140,16030,2023-10-29,Credit Card,3076.76,Delivered
6431996,1578713,16031,2024-07-04,Credit Card,609.36,Delivered
6433362,883494,16032,2023-01-30,Bank Transfer,215.75,Delivered
6433448,1472016,16033,2024-02-24,Cash,70.05,Delivered
6435175,909427,16034,2022-11-28,PayPal,831.57,Delivered
6435177,53550,16035,2022-02-02,Credit Card,2270.29,Delivered
6436446,523815,16036,2023-01-10,Bank Transfer,1633.16,Delivered
6437203,1014788,16037,2024-02-11,Credit Card,628.32,Delivered
6437681,1173237,16038,2022-11-14,Cash,4071.63,Delivered
6438234,1432577,16039,2025-04-27,Cash,1095.3,Delivered
6438588,1302365,16040,2022-10-18,Credit Card,1381.02,Delivered
6440232,1733451,16041,2022-10-16,Bank Transfer,3440.46,Delivered
6441066,1671967,16042,2022-02-17,PayPal,2583.33,Delivered
6441379,188530,16043,2022-02-09,PayPal,0.0,Pending
6441939,1215880,16044,2021-09-01,PayPal,284.8,Delivered
6441999,1231589,16045,2025-01-01,Credit Card,0.0,Delivered
6442087,1462342,16046,2023-01-16,PayPal,1428.24,Shipped
6442290,1352553,16047,2022-03-14,Bank Transfer,1442.73,Delivered
6442734,95916,16048,2024-09-17,PayPal,2138.3,Refunded
6443493,1680482,16049,2024-02-05,Bank Transfer,3815.49,Delivered
6443769,1525318,16050,2024-05-28,Bank Transfer,3134.92,Delivered
6444746,433491,16051,2022-08-28,PayPal,2250.17,Delivered
6445123,1357,16052,2022-08-21,Cash,1224.57,Delivered
6445746,1737206,16053,2022-08-21,Cash,1219.81,Processing
6446310,711889,16054,2022-04-26,PayPal,2559.84,Delivered
6446404,787513,16055,2022-06-11,Credit Card,935.48,Delivered
6446496,305422,16056,2022-06-09,Credit Card,2322.42,Cancelled
6446581,635419,16057,2023-02-17,Bank Transfer,5910.78,Delivered
6446672,1443387,16058,2022-04-15,PayPal,1589.51,Refunded
6447110,823795,16059,2024-07-19,Cash,2442.66,Delivered
6447266,140034,16060,2022-03-22,Cash,1560.04,Delivered
6448088,1195585,16061,2023-02-07,PayPal,6822.16,Delivered
6448137,1082543,16062,2022-09-25,Cash,3012.37,Delivered
6448532,188360,16063,2025-05-19,PayPal,1030.08,Cancelled
6449281,1227323,16064,2023-02-01,Cash,464.9,Delivered
6449534,1651758,16065,2025-08-22,Bank Transfer,2826.26,Delivered
6450382,1824211,16066,2022-12-12,Cash,1380.84,Delivered
6450544,926536,16067,2023-05-12,Bank Transfer,2587.91,Shipped
6451187,36534,16068,2021-11-25,Credit Card,1776.32,Delivered
6451260,1244496,16069,2025-03-15,Cash,2440.39,Confirmed
6453089,188530,16070,2023-06-06,Cash,416.2,Delivered
6453540,739278,16071,2025-06-21,PayPal,2397.48,Delivered
6453910,272840,16072,2023-07-02,Bank Transfer,4077.17,Delivered
6454074,1305244,16073,2024-11-28,PayPal,1339.44,Delivered
6454554,163790,16074,2022-11-02,Bank Transfer,1781.13,Delivered
6454789,151449,16075,2021-11-26,Cash,0.0,Delivered
6454797,1830838,16076,2024-01-13,Bank Transfer,1527.45,Delivered
6454882,903794,16077,2023-05-06,Cash,1509.06,Delivered
6455303,284825,16078,2025-04-10,PayPal,0.0,Delivered
6455585,940488,16079,2024-01-06,Credit Card,103.61,Delivered
6455686,1131218,16080,2021-10-18,Cash,3342.87,Shipped
6456119,796690,16081,2024-04-01,Cash,3391.42,Delivered
6456200,32248,16082,2024-09-27,Bank Transfer,4886.72,Cancelled
6456427,174226,16083,2024-04-20,Credit Card,3499.15,Cancelled
6459698,117342,16084,2024-03-05,Credit Card,9145.78,Pending
6459787,877136,16085,2024-03-23,PayPal,621.04,Delivered
6459875,1979683,16086,2023-11-27,Bank Transfer,1998.91,Delivered
6460271,178403,16087,2023-04-05,Bank Transfer,675.22,Confirmed
6460275,863162,16088,2023-02-14,Cash,2662.37,Delivered
6460582,1343930,16089,2024-03-30,Bank Transfer,767.22,Delivered
6461349,21063,16090,2022-09-09,PayPal,3924.83,Delivered
6461393,1800904,16091,2021-10-19,PayPal,2534.64,Processing
6462152,589142,16092,2021-11-14,Cash,1668.09,Processing
6462337,1794224,16093,2025-04-04,PayPal,571.28,Processing
6462661,1321524,16094,2024-06-26,Bank Transfer,2498.68,Delivered
6462842,1849103,16095,2023-03-05,Credit Card,1853.73,Delivered
6463760,464343,16096,2021-09-07,Cash,1571.41,Refunded
6464052,990358,16097,2025-08-24,Cash,619.4,Delivered
6464450,1722397,16098,2021-12-19,PayPal,554.4,Delivered
6464486,1312304,16099,2025-05-12,Bank Transfer,4722.04,Delivered
6464648,1762879,16100,2023-07-23,Bank Transfer,2356.78,Confirmed
6465333,369057,16101,2022-07-09,PayPal,576.82,Delivered
6465811,490496,16102,2025-02-12,Credit Card,3009.27,Delivered
6467555,1690310,16103,2022-03-12,Cash,438.93,Delivered
6468263,412168,16104,2022-10-06,Bank Transfer,1670.72,Delivered
6468561,501647,16105,2022-12-31,Cash,1344.33,Delivered
6468704,381167,16106,2024-01-14,PayPal,931.9,Delivered
6469418,1707386,16107,2023-03-27,Bank Transfer,2426.44,Delivered
6469653,1676623,16108,2022-10-15,Bank Transfer,2286.85,Delivered
6470333,425824,16109,2022-11-21,Cash,248.04,Delivered
6470353,1607861,16110,2021-12-20,Credit Card,928.38,Delivered
6470433,1668966,16111,2021-11-16,Credit Card,1982.14,Refunded
6470865,1023066,16112,2022-10-14,Credit Card,0.0,Delivered
6472692,845049,16113,2023-12-12,Credit Card,2286.58,Delivered
6473007,218112,16114,2022-06-30,PayPal,3993.22,Delivered
6473282,1250702,16115,2022-04-20,Bank Transfer,3545.79,Delivered
6473902,1404020,16116,2022-03-16,Bank Transfer,2046.16,Delivered
6473927,122372,16117,2024-03-17,Credit Card,3006.21,Delivered
6474114,1987816,16118,2024-08-29,PayPal,1665.99,Delivered
6474121,900554,16119,2023-08-19,Bank Transfer,1526.46,Shipped
6474218,693179,16120,2021-12-01,Bank Transfer,1937.3,Delivered
6474293,684161,16121,2023-02-19,Cash,2080.33,Delivered
6474370,1940271,16122,2023-08-06,Bank Transfer,792.32,Delivered
6474432,735777,16123,2024-09-30,Bank Transfer,1232.27,Delivered
6475075,909427,16124,2024-05-21,Credit Card,3921.05,Cancelled
6476302,411614,16125,2023-07-23,PayPal,544.76,Delivered
6476578,1686080,16126,2023-06-12,PayPal,1530.35,Delivered
6476848,1406567,16127,2024-12-02,PayPal,1962.48,Delivered
6477192,1412353,16128,2023-07-07,Bank Transfer,4612.04,Confirmed
6477778,140034,16129,2023-11-01,Bank Transfer,1444.28,Cancelled
6478163,1675123,16130,2022-07-08,Credit Card,5103.89,Delivered
6478659,571193,16131,2022-01-05,Credit Card,1151.2,Delivered
6479233,300095,16132,2023-11-19,Credit Card,2152.63,Delivered
6479814,1335979,16133,2022-04-16,Cash,850.06,Delivered
6479928,1460381,16134,2023-03-01,Bank Transfer,0.0,Delivered
6480281,1862550,16135,2024-09-01,PayPal,1538.12,Cancelled
6480480,1208673,16136,2025-07-06,Cash,281.69,Delivered
6480724,753544,16137,2024-09-20,Bank Transfer,1171.23,Confirmed
6482355,523890,16138,2023-04-14,Credit Card,1098.06,Delivered
6482715,1002606,16139,2022-06-30,Credit Card,660.12,Delivered
6482962,372096,16140,2023-05-16,Cash,1444.1,Shipped
6482983,722871,16141,2023-10-07,Credit Card,3305.05,Refunded
6483836,1891694,16142,2024-09-06,Bank Transfer,1508.77,Delivered
6484409,1524642,16143,2022-01-19,PayPal,0.0,Delivered
6484683,225715,16144,2023-12-26,Bank Transfer,7594.46,Delivered
6484771,1936270,16145,2023-03-20,Bank Transfer,1470.14,Delivered
6484953,1215880,16146,2024-05-31,Bank Transfer,807.62,Delivered
6485556,796957,16147,2024-11-18,Cash,876.96,Shipped
6485845,519124,16148,2023-11-12,Cash,601.56,Delivered
6486249,1821655,16149,2022-08-26,Cash,417.35,Shipped
6486471,709784,16150,2023-09-18,Cash,1274.98,Delivered
6486819,103069,16151,2023-04-30,Bank Transfer,1129.0,Processing
6487009,722017,16152,2025-02-23,Cash,2480.52,Confirmed
6487481,1194394,16153,2024-10-01,Bank Transfer,1108.98,Delivered
6487527,971661,16154,2023-03-19,Bank Transfer,6845.21,Shipped
6487651,147347,16155,2024-07-16,Cash,2555.14,Delivered
6487660,887690,16156,2023-12-21,Cash,2788.42,Processing
6488074,400395,16157,2021-12-15,Credit Card,1381.74,Delivered
6488684,1615356,16158,2025-06-03,Cash,0.0,Processing
6489707,1784190,16159,2022-05-28,Cash,5322.14,Delivered
6489979,72774,16160,2025-01-11,Credit Card,3067.21,Delivered
6491869,365771,16161,2022-06-15,Cash,2266.22,Delivered
6492290,158020,16162,2021-11-14,Credit Card,69.9,Delivered
6493390,1539495,16163,2023-01-25,Cash,1949.56,Delivered
6493746,680748,16164,2024-10-28,Credit Card,1920.54,Confirmed
6493880,696757,16165,2025-05-18,Credit Card,3802.69,Delivered
6493963,1594079,16166,2023-11-23,Bank Transfer,2532.44,Delivered
6494904,1499670,16167,2022-05-19,Credit Card,576.48,Delivered
6495481,557461,16168,2023-08-17,Credit Card,2900.6,Refunded
6495977,1067811,16169,2024-07-17,Bank Transfer,4011.03,Delivered
6496319,700544,16170,2024-06-13,Cash,492.48,Delivered
6496342,760769,16171,2023-01-25,Cash,1313.02,Delivered
6496598,205295,16172,2024-01-28,Credit Card,2048.04,Shipped
6496635,714998,16173,2023-05-27,Cash,2664.68,Delivered
6498475,1554869,16174,2025-07-24,Credit Card,844.15,Delivered
6498846,1332038,16175,2024-05-23,PayPal,2842.27,Shipped
6499048,1642238,16176,2024-05-19,PayPal,7384.54,Delivered
6499128,991098,16177,2023-08-09,Cash,2200.77,Delivered
6499240,1503881,16178,2022-06-23,Cash,0.0,Delivered
6500177,779898,16179,2023-05-13,Credit Card,1893.76,Delivered
6500979,496360,16180,2023-02-11,PayPal,0.0,Shipped
6501268,492292,16181,2021-11-12,Cash,2628.66,Delivered
6501350,1275990,16182,2021-11-05,Credit Card,1938.67,Processing
6502968,1595928,16183,2025-02-10,Cash,1686.06,Delivered
6503576,929192,16184,2025-02-18,PayPal,1937.6,Delivered
6503954,824314,16185,2021-12-11,PayPal,4348.64,Delivered
6504197,501450,16186,2023-11-19,Credit Card,344.24,Delivered
6504260,792760,16187,2024-09-13,PayPal,1147.79,Confirmed
6505071,1144601,16188,2022-08-02,Cash,3765.64,Delivered
6507078,894249,16189,2023-03-25,Credit Card,5992.31,Delivered
6507119,754255,16190,2021-12-29,Bank Transfer,0.0,Delivered
6507586,1470746,16191,2024-09-21,Cash,587.08,Delivered
6507638,421295,16192,2022-02-26,Credit Card,2269.7,Delivered
6508012,1472527,16193,2023-12-30,Cash,0.0,Confirmed
6508278,530092,16194,2023-03-10,Bank Transfer,4320.87,Delivered
6508814,1570119,16195,2023-06-30,Credit Card,696.62,Delivered
6508865,862311,16196,2025-05-28,Credit Card,1144.1,Delivered
6509129,1787940,16197,2024-04-23,PayPal,776.7,Refunded
6509242,1039374,16198,2023-10-15,Bank Transfer,91.4,Delivered
6509706,845124,16199,2024-12-16,Bank Transfer,3368.64,Delivered
6509731,560733,16200,2022-07-24,Credit Card,2570.43,Delivered
6510346,987716,16201,2023-06-12,Bank Transfer,2425.68,Delivered
6510971,952696,16202,2023-08-13,Bank Transfer,4163.74,Shipped
6511458,1140801,16203,2022-08-12,Cash,1997.38,Delivered
6512301,563249,16204,2025-01-16,PayPal,1133.93,Delivered
6512353,629664,16205,2022-08-23,Cash,2834.64,Delivered
6512654,1635298,16206,2023-05-14,Bank Transfer,1421.08,Delivered
6512875,208124,16207,2023-01-29,Cash,0.0,Delivered
6513030,682413,16208,2024-06-08,Bank Transfer,515.34,Delivered
6513411,485179,16209,2024-10-18,Bank Transfer,224.92,Delivered
6513467,1254676,16210,2022-08-11,Cash,1415.38,Delivered
6513585,338079,16211,2025-03-24,Cash,2681.88,Delivered
6513739,1933676,16212,2022-07-20,Bank Transfer,2046.79,Delivered
6514232,338079,16213,2023-11-10,Bank Transfer,83.66,Delivered
6514865,1472016,16214,2022-04-16,Bank Transfer,372.37,Delivered
6515133,903794,16215,2025-06-05,Credit Card,1070.84,Delivered
6515194,1213473,16216,2022-06-18,PayPal,986.86,Confirmed
6515231,735991,16217,2025-08-11,Bank Transfer,2719.89,Processing
6515390,1837035,16218,2024-10-29,Cash,1509.4,Delivered
6515660,1778882,16219,2024-12-13,PayPal,0.0,Confirmed
6516392,411317,16220,2021-11-06,Cash,1305.96,Delivered
6516909,221338,16221,2024-07-02,Credit Card,848.4,Confirmed
6517011,1303474,16222,2023-05-11,Credit Card,983.64,Confirmed
6517073,1925353,16223,2023-07-14,Cash,1868.01,Delivered
6517499,105193,16224,2023-01-02,Cash,171.08,Delivered
6517704,735565,16225,2025-07-05,Credit Card,2096.31,Delivered
6517775,581598,16226,2025-04-29,Bank Transfer,907.6,Delivered
6517939,1606602,16227,2022-11-10,Bank Transfer,2171.35,Processing
6518304,56524,16228,2022-03-11,Credit Card,106.59,Delivered
6518948,1736878,16229,2024-08-24,Bank Transfer,1628.54,Delivered
6520379,524411,16230,2021-11-23,Bank Transfer,4444.16,Delivered
6520506,1508714,16231,2022-02-21,Cash,2490.75,Delivered
6520721,655063,16232,2021-09-11,Cash,280.92,Delivered
6520776,1108617,16233,2024-08-20,Credit Card,0.0,Delivered
6521366,1136216,16234,2025-01-13,Credit Card,510.54,Refunded
6522121,1862550,16235,2025-01-31,Credit Card,0.0,Delivered
6523053,52404,16236,2022-04-21,Credit Card,1563.89,Delivered
6523379,1640252,16237,2022-02-27,Cash,0.0,Confirmed
6523996,649872,16238,2025-07-29,PayPal,49.25,Delivered
6524489,720522,16239,2025-02-17,Credit Card,5973.23,Delivered
