product_id,store_id,category_id,brand_id,name,price,stock_quantity
15567,9,1,2,How May,118.77,628
15568,7,1,2,Then Enjoy,497.9,790
15569,9,2,1,Wish Suggest,439.28,628
15570,4,3,2,Necessary Can,350.46,1000
15571,10,6,3,Hard Have,157.23,3
15572,10,2,4,House Beat,38.71,529
15573,4,2,4,Adult Lot,403.39,28
15574,6,5,1,Walk All,169.45,189
15575,8,1,1,Way Image,70.74,622
15576,9,2,1,Air Population,92.54,529
15577,1,5,2,Test Rise,272.76,314
15578,1,6,4,Bar Place,228.8,621
15579,8,6,1,Herself Watch,256.19,743
15580,7,4,2,Pass Police,297.82,340
15582,9,3,1,Unit Trial,352.52,292
15583,3,1,4,Decade Billion,111.51,98
15584,10,1,4,Mean Against,394.11,146
15585,5,5,1,First Work,29.39,118
15586,3,4,1,Beat Letter,342.95,927
15587,5,1,1,Mission Study,238.17,833
15589,10,2,4,Have President,310.99,471
15590,1,3,4,Second Money,480.8,582
15591,4,1,2,Magazine Congress,173.59,347
15592,6,4,4,Single Toward,53.98,732
15593,2,1,4,None Report,310.13,12
15594,7,6,4,Where Region,268.06,868
15595,8,5,4,Notice Site,428.11,208
15596,1,1,4,Growth Structure,192.72,613
15597,4,4,4,Song Surface,427.2,724
15598,4,1,3,And What,486.21,691
15599,5,4,3,Garden Education,23.68,652
15600,4,6,4,Reveal Necessary,188.68,784
15601,9,1,1,Range Form,250.3,868
15602,7,3,3,Concern Street,136.15,531
15603,2,4,1,Point Exist,235.57,593
15604,1,4,2,Dog We,203.49,138
15605,9,5,3,Poor First,48.07,490
15606,1,5,1,Society Show,337.4,903
15607,6,4,3,Sing Pretty,347.15,949
15608,2,5,2,Ahead Other,133.71,669
15609,4,4,4,Opportunity Force,278.25,918
15610,6,3,1,Also People,431.86,837
15611,5,1,1,Wrong Training,432.93,41
15612,6,1,4,Parent Call,193.76,992
15613,3,2,4,Born Usually,406.92,658
15614,5,6,3,Build Baby,309.01,518
15615,2,5,2,Blood Away,92.27,47
15616,7,4,3,Every Sure,363.82,35
15617,3,5,2,But Movie,275.23,690
15618,1,5,1,Box Future,103.16,951
15620,8,2,3,Age Stock,40.16,148
15621,8,2,2,Wait Color,393.26,323
15622,3,6,3,Relationship Gun,260.3,679
15623,7,6,3,Science Step,343.78,186
15624,9,2,4,Wide Strong,162.49,768
15625,8,3,2,He Film,472.81,236
15626,3,3,3,Position He,178.66,592
15627,2,1,2,Us Evening,205.18,287
15628,10,4,1,Me National,122.12,974
15629,7,4,3,Experience Let,463.08,390
15631,7,6,3,Movement Perhaps,274.57,75
15632,9,3,2,Thousand Arm,24.91,360
15633,5,4,4,Billion Stock,95.36,375
15634,4,3,2,Toward Realize,354.21,165
15635,8,6,3,Network Notice,79.98,732
15636,4,2,1,List Lot,112.99,793
15637,4,6,3,Including Near,163.99,686
15638,2,2,1,Month Social,213.27,587
15639,1,4,2,Economy By,144.01,170
15640,4,6,4,Senior Address,93.19,158
15641,7,2,2,As Information,395.98,916
15642,9,4,1,Foreign Quickly,255.44,687
15643,9,2,2,Remain Republican,219.57,350
15645,10,5,2,Think Its,329.12,22
15646,1,4,4,Live Card,475.1,796
15647,5,1,2,Through Will,130.6,571
15648,7,4,1,Affect Country,121.83,949
15649,7,1,4,Sound Third,171.0,38
15650,10,2,4,Prevent Gas,368.48,785
15651,6,2,3,Various First,417.86,656
15652,10,3,4,Large Government,71.79,954
15653,4,3,1,Case List,99.87,71
15654,3,2,4,Building Manager,54.26,82
15655,9,3,4,Middle Station,291.5,486
15656,10,4,4,Huge Mr,400.24,30
15657,4,6,1,Wall Get,364.42,162
15658,8,4,2,Kid Not,233.95,251
15659,1,1,4,Produce Option,112.16,132
15660,7,5,4,Record Meet,490.6,639
15661,6,2,2,Show Spend,389.94,984
15662,1,5,1,Matter Rest,77.26,292
15664,4,4,2,Customer Future,203.56,197
15666,5,6,1,Bed Speak,15.73,673
15667,8,6,2,Others Need,354.82,893
15668,4,3,1,Authority Data,289.14,967
15669,3,5,2,Edge Media,81.63,860
15670,2,2,1,Short Risk,391.84,508
15671,4,3,4,Win Benefit,399.14,766
15672,10,4,2,Listen Move,364.75,494
15673,4,4,1,Customer Interview,11.46,191
15674,10,4,2,Add Care,254.36,673
15675,5,2,1,World To,193.03,509
15676,7,3,4,White Safe,12.93,931
15677,9,5,2,Fine Order,282.45,542
15678,2,6,4,Serious Care,26.98,327
15679,5,2,4,Would Goal,106.29,653
15680,10,3,1,Left Doctor,42.35,323
15682,9,6,1,Cause Marriage,29.09,887
15683,3,2,3,List Actually,293.93,789
15684,1,4,4,Current A,134.03,444
15685,2,4,1,Such Our,232.4,191
15686,6,1,4,Performance Particular,98.36,304
15687,5,2,1,Almost Relate,12.23,973
15688,1,6,1,Better Meet,384.51,424
15689,1,4,4,Without Job,476.93,817
15690,4,1,4,Second For,312.34,932
15691,4,3,1,Chair Door,178.08,178
15692,6,4,3,Important Read,292.25,496
15693,6,3,3,Push By,389.34,750
15694,10,5,3,Main Major,163.6,23
15695,6,4,2,Herself And,82.51,865
15696,1,4,3,Already Political,147.85,154
15697,10,4,2,Issue Road,350.09,369
15698,9,4,1,Remain Cause,275.75,726
15699,7,4,1,Tax Room,251.27,987
15700,7,4,2,Reach Particularly,362.27,990
15701,7,4,1,Outside High,262.16,503
15702,2,5,1,Once High,349.81,508
15703,2,4,4,Radio Free,404.91,708
15705,6,3,2,Black Join,146.07,385
15706,7,4,1,Control Me,21.9,496
15707,3,6,3,Area She,95.91,559
15708,4,1,1,Positive Body,260.37,610
15709,3,6,4,Pick Bad,394.82,304
15710,7,3,3,Answer Environmental,174.08,317
15711,7,4,1,Food Age,230.99,882
15712,4,2,3,Agree Herself,320.56,853
15713,7,5,2,Store Action,433.38,941
15714,5,4,3,Some Best,78.64,373
15715,1,3,2,Spend Like,447.47,83
15716,10,3,1,Worker Run,222.74,84
15717,4,1,3,Born We,281.85,385
15718,7,2,1,Reveal Spring,282.26,663
15719,2,4,4,Explain Keep,465.87,211
15720,2,2,1,Why Start,190.04,779
15721,1,1,1,Bank She,484.86,277
15722,2,2,4,Eye Discuss,418.22,383
15723,10,2,3,Collection Wish,286.92,482
15724,8,6,1,Attorney No,304.94,403
15725,8,4,1,Bring Tree,343.39,164
15726,8,6,4,Leg Father,361.58,969
15727,1,4,3,Identify Raise,258.97,956
15728,1,2,2,Daughter Process,236.71,136
15729,10,3,3,May Stay,87.72,867
15730,4,5,2,Possible Heavy,278.89,948
15731,6,2,2,Tv Father,476.72,376
15732,8,4,4,Support Different,215.43,928
15733,2,5,1,Wait Feel,22.65,689
15734,3,2,2,Strong Claim,141.45,365
15735,6,5,3,Reveal Evening,305.04,475
15736,10,4,3,On Hospital,49.55,54
15737,4,4,1,Book Painting,418.96,909
15738,2,5,2,Indeed Eight,437.15,66
15739,7,6,2,West Class,154.05,750
15740,4,2,3,Allow Move,124.3,924
15741,8,2,3,Sport Until,181.15,575
15742,8,6,3,Good Surface,305.63,336
15743,7,6,2,Painting Study,194.81,122
15744,10,6,1,Chance Out,333.06,989
15745,9,5,2,Series Between,138.76,255
15746,4,2,3,Model Risk,191.45,645
15747,7,2,3,Camera Half,346.07,88
15748,10,2,2,Man Green,291.29,361
15749,10,4,3,People Occur,59.23,879
15750,1,2,3,Rest Check,493.07,665
15751,4,5,1,Window Technology,7.78,426
15752,2,6,2,Song Brother,80.15,398
15754,9,1,3,Behind Me,391.65,147
15755,5,4,3,Beat Social,116.05,982
15756,3,5,3,Law Bill,16.45,689
15757,4,1,1,However Hospital,387.53,622
15758,6,3,4,Next Down,422.05,619
15759,10,2,1,Start Late,498.28,422
15760,1,6,1,Leader Indeed,308.4,701
15761,7,1,1,Election High,32.69,481
15762,8,1,3,Student North,363.07,97
15763,7,6,1,Say Door,372.29,699
15764,7,5,1,Career Research,248.96,952
15765,9,3,4,Like American,240.57,601
15766,4,4,2,Local Dark,404.01,817
15767,7,2,4,Production Officer,448.92,720
15768,9,1,3,May Forward,362.54,623
15769,5,5,2,Collection Focus,349.25,767
15770,2,3,1,Necessary Tonight,41.06,328
15771,5,5,2,Early Yet,424.37,907
15772,4,1,1,Woman Interview,253.22,234
15773,8,1,1,Production Force,208.14,638
15774,5,2,2,Race She,408.21,67
15775,9,2,3,Fight Figure,325.75,215
15776,9,1,4,Hospital Security,376.25,903
15777,3,6,1,Pull Citizen,495.18,384
15778,10,6,1,Program Sound,116.07,788
15779,6,1,1,Save President,70.57,268
15780,6,1,4,Out Learn,81.6,619
15781,4,5,3,Others Maintain,232.89,792
15783,10,6,2,Who Little,79.55,279
15784,3,4,1,Its Local,492.77,719
15785,1,1,3,Window Whose,149.41,204
15786,7,4,2,Must Close,369.52,260
15787,5,2,2,Ready Those,108.27,238
15788,10,4,1,Official Live,483.64,672
15789,7,3,1,Play Three,79.13,14
15790,1,1,1,Not Training,453.66,292
15793,8,5,3,Water Own,408.33,424
15794,3,2,3,Radio Over,287.89,149
15795,7,2,4,Claim Behind,324.51,179
15796,3,2,1,Dark Idea,349.07,768
15797,3,2,4,But Democrat,425.89,162
15799,10,4,3,Performance Understand,122.5,844
15800,9,2,1,Glass Go,468.62,554
15801,2,2,1,Say Receive,410.79,603
15802,4,3,4,List National,466.58,522
15803,6,1,3,Happy Medical,35.65,867
15804,3,6,3,Physical Member,487.15,939
15805,10,4,2,Near Another,473.14,543
15806,10,4,3,Agency Suffer,146.44,262
15807,7,3,3,Rather American,307.58,462
15808,7,4,4,Until Serious,357.4,849
15811,5,4,2,Law Rule,395.16,689
15812,3,5,3,Recognize Six,288.3,957
15813,2,6,1,Impact Charge,131.41,749
15814,4,4,4,Course Play,79.51,520
15815,4,5,4,Attention Against,65.26,377
15816,8,1,1,She Weight,283.03,356
15817,8,4,3,Bring Pattern,313.55,738
15818,5,2,1,Character Why,360.72,615
15820,6,4,4,Determine Writer,492.81,283
15821,8,2,2,Evening Political,219.38,951
15822,1,2,2,Pattern Number,494.21,94
15823,5,2,1,Recently Able,93.66,783
15824,4,4,1,Lead Network,402.04,191
15825,4,4,3,Fast Teacher,217.61,999
15826,2,4,4,Move Space,22.06,230
15827,10,6,1,See Major,135.81,698
15828,1,2,3,Physical Focus,180.22,830
15830,6,4,1,Source Strategy,274.3,477
15831,7,1,4,Theory Practice,295.47,724
15832,5,4,1,Loss Pick,391.24,53
15833,8,4,4,Occur Dog,402.39,961
15834,9,4,1,Agency Customer,271.67,560
15835,2,4,1,Case Also,332.41,141
15836,4,1,1,Forget Movement,230.87,898
15837,9,3,3,Best Enough,166.01,148
15838,5,3,4,Notice Arm,161.69,0
15839,3,3,3,Role Would,481.98,251
15840,6,1,1,Available White,350.99,582
15841,3,5,3,Example Wonder,267.56,99
15843,5,5,4,Power Close,210.9,336
15844,3,3,2,Red Fish,404.1,63
15845,6,2,4,Until Lot,313.52,751
15846,10,6,1,Out Where,461.45,892
15847,5,3,1,It Behavior,322.53,392
15848,9,5,1,Continue Seven,207.11,656
15849,3,6,3,Put Unit,305.51,248
15850,6,5,4,Ten Teacher,196.5,177
15851,8,3,2,My Mother,225.53,710
15852,7,4,3,It Care,282.28,749
15853,6,4,4,Group Southern,5.49,432
15855,2,6,2,Issue Analysis,459.87,392
15856,7,3,2,Win She,108.36,529
15857,8,2,3,Project Manage,359.21,151
15858,1,4,2,Police Behavior,445.4,523
15860,9,3,1,Plant Floor,421.26,913
15861,4,3,1,Lawyer Power,258.86,174
15862,8,2,2,Become Lay,200.94,593
15863,10,6,1,Move Hospital,434.58,8
15864,7,1,4,Condition Ground,482.85,193
15866,10,1,4,Teacher Produce,441.44,370
15867,7,3,3,Consider Past,423.06,438
15868,2,3,3,Order Listen,7.59,996
15869,1,1,3,Past Nearly,236.62,51
15870,4,6,2,Despite Movement,67.84,497
15871,2,6,3,Traditional Actually,201.21,455
15873,8,6,1,West Cold,137.99,481
15874,10,1,2,Worry South,82.42,822
15875,7,4,2,Next Listen,382.47,154
15876,8,3,4,Artist Weight,96.3,770
15877,6,2,1,Main Final,310.66,932
15878,1,2,4,Trouble Artist,122.82,329
15879,9,5,2,Condition During,425.71,731
15880,6,5,4,Animal Your,425.44,493
15881,10,1,4,Know Middle,152.31,563
15882,1,5,2,Laugh Challenge,339.73,600
15883,1,3,4,Card Organization,51.66,500
15884,8,1,1,Direction School,433.35,505
15885,6,1,3,Just West,118.12,183
15886,8,6,1,Across Seek,435.39,716
15887,8,6,1,Scene Keep,471.78,942
15888,8,6,3,Most Present,392.1,987
15889,10,4,2,Truth Price,313.3,771
15890,7,5,2,Attack Summer,232.65,42
15891,7,3,1,Smile Seat,491.27,619
15892,10,3,2,Car Raise,198.89,909
15893,4,6,4,Close Degree,22.91,819
15894,9,2,4,Answer Rest,113.47,146
15895,2,6,4,Join Nature,141.79,988
15896,9,3,3,Key Dog,358.55,240
15897,10,3,2,Those Happy,482.15,251
15898,3,2,1,Far Image,352.02,690
15899,2,4,2,Relate Soldier,154.8,593
15900,4,6,4,My Central,12.04,187
15901,5,6,1,Approach Product,121.95,743
15902,2,6,4,Red Stage,461.88,752
15903,1,4,4,Executive Toward,128.81,969
15904,10,5,1,Congress Key,339.52,947
15905,5,2,3,According Even,379.6,696
15906,9,3,1,Important Blood,405.36,717
15907,5,6,1,School Five,124.65,106
15908,10,6,3,Then Sign,400.8,458
15909,9,5,4,Enter Opportunity,127.96,523
15910,10,4,4,Current Most,85.81,800
15911,6,5,2,Add When,492.98,709
15912,3,4,3,Current City,186.6,31
15913,4,5,3,Make Standard,241.73,619
15914,4,6,1,Fear Program,404.01,782
15915,1,1,1,Family Worker,128.72,239
15916,3,6,3,Item War,187.71,740
15917,3,1,3,Around Coach,423.52,506
15918,1,1,4,Attorney Year,109.61,562
15919,9,3,4,Very Serious,343.28,802
15920,1,6,3,Answer Mother,373.93,921
15921,9,1,3,Agree Lay,51.91,920
15922,1,1,2,Even Yard,60.11,845
15923,2,4,2,Space Nothing,150.69,479
15924,2,1,4,Bar Many,429.68,795
15925,6,6,2,Light Time,39.11,294
15927,7,1,3,State Another,400.8,176
15928,1,3,3,Study Could,241.73,499
15929,3,1,3,Also Respond,348.16,998
15930,2,3,2,It Ready,49.15,845
15931,8,3,3,Continue Better,242.35,277
15932,9,2,2,News Although,480.5,865
15933,2,1,4,Me Vote,125.37,453
15934,2,6,4,Gas Son,187.85,640
15935,10,1,1,Way Test,402.58,54
15937,9,5,4,Year Present,218.27,994
15938,4,3,4,Safe Operation,173.8,558
15939,5,2,4,Significant Performance,195.9,336
15940,9,2,2,Daughter Already,378.01,348
15941,6,1,3,Pressure Leader,12.28,676
15942,10,4,3,Century Rule,120.93,959
15943,9,1,4,Short Under,20.42,476
15944,9,1,1,If Model,164.68,475
15945,7,3,4,Process Fill,282.79,278
15946,10,1,2,Bill Still,444.18,795
15947,9,5,2,Home South,341.4,204
15948,5,6,4,Girl Word,72.9,410
15949,5,1,4,Mouth White,198.9,820
15950,8,3,3,Out Series,154.48,253
15951,10,4,3,Would Theory,358.69,523
15952,4,4,3,Career Right,13.06,792
15953,9,3,1,Become Life,495.41,982
15954,7,3,1,Tv Certainly,170.24,257
15955,7,3,4,House Production,432.31,98
15957,3,5,2,Prevent Child,272.58,62
15958,4,3,3,Represent Explain,78.6,191
15959,7,3,3,Difference Most,457.15,781
15960,5,6,1,Determine Effort,450.01,963
15961,3,2,2,Recently Character,320.68,231
15962,1,2,3,Number Reach,11.3,971
15963,7,1,4,Control Discuss,135.13,2
15964,6,5,2,Girl Front,140.93,495
15965,10,2,2,Discussion Some,330.93,658
15966,7,2,3,Task Film,321.86,71
15967,2,5,1,Like Analysis,110.68,133
15968,4,1,2,Bar Once,145.42,33
15969,2,4,3,What Run,428.13,726
15970,8,4,4,Practice Message,53.3,755
15971,7,6,4,Sense Quickly,121.01,142
15972,1,6,2,Investment Wind,278.93,629
15973,2,2,2,Land Want,479.34,103
15974,2,6,2,Treat Model,251.13,4
15975,4,2,4,Senior Lawyer,152.95,930
15976,3,5,2,Professional Mouth,270.81,348
15977,1,4,3,Growth Upon,98.76,705
15978,2,3,4,Group At,330.82,306
15979,9,6,2,Onto Receive,113.24,825
15981,1,2,1,Organization Point,100.47,675
15983,9,2,1,Statement Threat,104.48,777
15984,7,2,4,Hair Side,346.61,850
15985,2,1,2,Large Treat,390.14,331
15986,2,3,1,Huge Evidence,471.73,512
15987,5,5,3,Institution Toward,410.22,491
15988,5,6,3,South Quickly,341.81,640
15990,4,3,3,Expect Husband,283.77,198
15991,10,3,3,Rule Road,399.61,918
15992,10,5,4,Economic Tough,231.89,115
15993,3,2,3,Morning Final,53.05,191
15994,4,2,3,Day Effort,388.13,760
15995,10,2,3,Make Think,140.27,122
15997,4,2,2,If Show,195.73,569
15998,2,2,1,Interview Recent,392.85,32
15999,5,3,3,Throughout Enjoy,44.15,729
16000,5,6,4,Idea Brother,327.84,501
16001,5,2,4,Activity Military,476.15,758
16002,10,1,1,Young Claim,488.91,592
16003,1,1,1,Rather Media,340.44,889
16004,6,1,1,Little Pay,135.01,894
16005,2,6,3,Activity As,22.81,323
16006,7,4,1,Congress Tend,68.26,705
16007,4,1,1,Talk Others,410.26,887
16008,5,6,3,However Particular,429.88,80
16010,5,1,4,Bill Remain,127.37,505
16011,5,6,4,Lead Cell,35.93,783
16012,2,1,2,Owner Party,274.0,526
16013,5,2,2,Six Wind,66.43,185
16014,3,1,3,Thing Else,429.32,660
16015,4,6,2,Paper Experience,200.58,754
16016,2,4,4,It Against,365.57,938
16017,4,5,4,Participant Wear,356.41,203
16018,9,6,2,Light Work,31.74,41
16019,8,5,3,Understand Owner,498.75,947
16020,3,4,1,Scene Billion,141.81,114
16021,1,6,3,Nor Where,370.84,688
16022,1,1,2,Brother Child,132.76,222
16023,6,5,2,International Reduce,433.08,529
16024,3,1,4,Camera Forget,58.96,337
16025,4,4,3,Choice Guess,68.37,96
16026,1,3,4,Should Democratic,397.02,420
16027,8,2,1,Effort In,114.83,620
16029,1,6,3,Local Particularly,247.42,391
16030,5,1,1,Eat Measure,459.16,540
16031,6,2,1,Garden Yourself,72.33,337
16032,2,1,1,Certainly Yeah,122.79,952
16033,7,6,1,Best Six,152.56,958
16034,7,3,4,Half Continue,120.34,412
16035,1,3,1,Must Economic,83.34,53
16036,4,5,2,Crime Information,39.54,894
16037,4,1,2,Last Sister,479.91,695
16038,5,1,2,Language Card,120.26,796
16039,1,5,2,There Collection,111.55,397
16040,1,1,1,Agree Figure,149.69,496
16041,7,6,4,Hit Herself,42.95,848
16042,9,2,1,Allow Or,132.31,943
16043,1,2,2,Though Movie,306.29,291
16044,2,2,1,His Treat,421.0,290
16045,6,6,4,Most Economic,400.41,301
16046,6,1,2,Apply Clearly,342.99,574
16047,2,6,2,Not Capital,183.98,709
16049,9,6,2,Son Baby,221.49,781
16050,4,3,1,Pass Usually,342.53,736
16051,7,6,3,Information Director,68.23,714
16052,6,2,3,Economic Expert,208.0,853
16053,3,1,3,May Section,102.88,15
16054,8,2,3,Employee Reveal,141.69,557
16055,7,4,3,Successful Ball,428.7,577
16056,9,4,1,Heart Report,296.93,128
16057,3,1,3,One Begin,376.86,685
16058,1,1,3,Green Property,19.17,774
16059,2,6,1,Never Alone,7.55,749
16060,1,3,4,Which Performance,185.57,330
16061,5,1,2,Friend Ahead,302.42,96
16062,10,5,3,Development Many,155.75,816
16063,2,5,1,Report Increase,413.09,120
16064,3,5,4,Order Detail,227.92,266
16065,8,6,4,Purpose Young,489.58,746
16066,10,6,3,Many Get,166.69,588
16067,5,3,2,Exactly Check,157.9,328
16068,4,2,2,Seem Full,43.72,733
16069,5,4,3,Specific Man,109.66,932
16070,10,1,1,Factor After,451.99,442
16071,6,1,1,Upon Social,91.25,414
16072,7,5,2,Political Price,142.32,427
16073,9,2,2,Body Song,202.29,192
16074,1,1,1,Still Sure,152.9,491
16075,4,3,2,Near Rate,453.08,529
16076,9,5,3,Be Group,359.3,635
16078,5,5,1,Thus Behavior,180.67,209
16079,8,6,1,Sure Republican,96.14,329
16081,1,5,4,Easy Relationship,35.94,300
16083,4,1,2,Plan White,226.18,552
16084,9,6,3,Detail Car,368.49,834
16085,1,5,2,Size Talk,128.05,965
16086,1,4,3,Doctor Standard,38.81,898
16087,4,6,3,Whether Teach,387.76,257
16088,3,1,1,Some Catch,45.17,141
16089,7,2,3,Board Trade,459.38,425
16090,3,6,3,Anyone Involve,457.25,801
16091,1,5,1,Teach Dinner,383.22,699
16092,10,5,1,First Hard,428.89,38
16093,2,4,3,Product Perhaps,121.79,485
16094,10,1,4,Tend Including,76.39,987
16095,4,3,1,Officer Indicate,91.69,941
16097,1,3,4,Stock Simply,366.2,143
16098,1,3,2,Issue Game,241.18,611
16099,8,2,2,Accept Adult,171.0,996
16100,7,6,4,Rule Because,320.05,547
16101,8,6,1,Take Decide,69.01,238
16102,4,2,1,Model Coach,482.35,271
16103,6,2,4,Black Step,122.37,58
16104,3,2,3,Politics Instead,282.7,744
16105,8,3,3,Key Race,139.25,788
16106,4,1,1,House Month,80.81,791
16107,3,6,2,Letter Voice,6.39,146
16108,4,2,3,Morning Knowledge,319.78,47
16109,6,4,1,One Recognize,463.39,624
16111,7,2,4,Bank Herself,439.27,151
16113,7,3,1,Trial Tough,292.98,160
16114,4,3,2,Easy Crime,360.77,902
16115,8,5,4,Along Medical,140.62,654
16116,7,1,3,Budget Daughter,220.48,7
16117,2,2,2,Medical Oil,112.64,992
16118,8,4,4,Music Region,233.89,656
16120,9,1,4,Teach Huge,195.35,657
16121,5,1,4,To And,460.43,218
16122,4,5,4,Per Girl,234.81,599
16123,4,3,2,Address Rich,198.61,981
16124,4,3,3,Field Read,165.84,821
16125,6,5,4,Difference Yard,145.97,895
16127,4,5,1,Painting Month,25.24,203
16128,7,3,1,Middle Final,441.51,854
16129,7,1,1,Between Society,396.56,566
16130,5,3,3,Machine Law,71.27,412
16131,5,2,2,Account No,307.8,300
16132,10,1,1,Fill Front,435.58,864
16133,8,1,3,When Piece,432.03,187
16134,7,4,1,Edge Firm,300.84,390
16135,7,1,3,Ask Marriage,44.64,247
16136,6,5,2,Sit Pull,322.49,430
16138,7,5,2,Car Project,315.25,104
16139,7,1,2,Own Sit,404.97,435
16141,10,1,1,Network Yes,48.2,635
16144,2,5,4,Maybe Spring,204.36,84
16145,10,4,2,Rest Expert,338.73,170
16146,2,3,1,Experience Capital,367.87,855
16147,10,1,3,Majority Space,198.79,130
16148,7,3,3,First Pattern,215.17,350
16149,10,1,3,Choice Various,293.24,804
16150,7,2,3,Soldier Seven,391.37,907
16151,7,2,2,Senior Build,164.15,640
16152,5,5,2,Each Several,364.01,643
16153,1,6,4,Radio Character,155.48,553
16154,2,5,1,Allow Organization,335.83,905
16155,9,4,1,Direction Woman,233.81,656
16156,8,3,1,Off Each,214.69,572
16157,8,6,4,Indicate World,171.68,513
16158,10,4,2,Able West,175.11,338
16159,1,3,2,Current Structure,268.82,337
16160,6,6,1,Real Light,15.91,427
16161,9,2,4,Daughter Simply,423.21,65
16162,8,3,3,Conference Level,169.83,287
16163,3,1,1,Wait Hear,499.1,348
16165,4,3,2,Speak Prove,248.15,730
16166,3,5,4,Perform Off,159.73,789
16167,6,5,2,Government Down,51.92,255
16168,9,2,1,Base Kid,19.09,192
16169,8,5,4,Fear Hear,306.73,891
16170,10,4,1,Number Truth,76.76,883
16171,4,5,4,Entire By,411.26,0
16173,2,6,3,Single Evening,414.04,687
16174,8,5,4,Several Wonder,186.92,661
16175,8,6,4,Just Guy,463.92,357
16176,6,1,1,City Rock,251.41,125
16177,8,4,3,Act System,111.2,936
16178,9,6,4,Yeah Military,151.61,347
16180,1,2,3,Inside Kid,303.55,365
16181,9,5,4,Particularly Civil,258.34,814
16182,2,6,1,Director Foot,234.05,347
16183,1,3,4,Me Century,124.87,178
16184,8,4,4,Lose Energy,244.29,701
16185,8,5,3,Day Throughout,493.38,153
16186,4,6,4,Base Benefit,326.83,24
16187,8,2,2,Able Mrs,164.12,203
16188,7,5,2,Audience Same,141.46,255
16190,2,3,1,Book Politics,204.21,755
16191,5,6,4,Assume Model,328.39,957
16192,10,6,3,Determine Wide,336.26,316
16193,4,3,1,Baby Candidate,144.24,129
16194,3,5,3,New Surface,292.72,435
16195,1,3,2,Difference Coach,324.55,236
16196,5,6,1,Whose Than,27.66,226
16197,10,2,2,Develop Environmental,254.98,732
16198,8,5,2,Visit Call,487.07,154
16199,9,4,4,Month Outside,133.96,741
16200,7,4,3,Church Speak,479.33,321
16201,1,5,2,Light Focus,389.72,800
16202,1,6,2,Pretty Ability,471.0,634
16203,1,2,4,Situation Know,372.4,45
16204,2,6,2,Instead Former,474.13,256
16205,1,6,4,Issue Born,475.49,516
16206,4,5,4,Whose Contain,24.77,829
16207,10,6,3,Amount System,207.5,809
16208,9,2,4,Piece This,260.08,378
16209,4,2,3,By Take,306.32,402
16210,4,4,2,Return Teach,50.12,614
16211,7,2,2,Unit Truth,145.79,979
16212,9,4,4,Language Hold,125.41,463
16213,7,4,1,Want Market,40.23,839
16214,1,2,4,Parent Professional,112.7,547
16215,1,2,1,Discover Small,161.68,742
16216,4,6,1,Or Fear,416.55,713
16218,4,3,1,Candidate Appear,403.71,98
16220,1,2,3,Prepare Rather,193.67,767
16221,6,3,1,Myself Choose,162.03,214
16222,10,2,3,Share By,426.67,308
16223,2,4,3,Religious Begin,151.03,868
16224,5,6,1,Particular Defense,444.01,786
16225,8,4,4,Loss Growth,160.65,110
16226,3,3,3,Recently Policy,193.59,849
16227,9,2,2,Once Baby,461.95,614
16228,7,1,3,Buy Investment,339.87,859
16229,9,1,1,Account Drop,84.5,414
16230,1,6,4,Hope Material,138.36,135
16231,5,4,4,Charge True,353.03,643
16232,3,3,2,Candidate Later,419.21,668
16234,4,4,1,Week My,162.08,577
16235,4,1,1,Attention Anyone,187.77,61
16236,7,6,2,Develop Not,131.1,747
16237,10,1,2,Run Size,135.21,959
16238,8,1,3,Build Stop,279.9,15
16239,10,5,2,Game Agent,53.16,139
16240,5,5,3,Head Ball,81.12,566
16241,10,2,2,And Film,355.51,744
16242,7,4,1,Bed Time,26.16,514
16243,3,6,4,Series Some,296.75,3
16244,3,5,4,Nation Cold,34.16,943
16245,3,5,2,Deep Sense,210.36,715
16247,4,2,1,Attention Difficult,485.8,911
16248,6,6,1,Interest West,320.8,277
16249,5,3,3,Country Than,353.3,862
16250,8,6,4,Cost Friend,469.46,371
16251,5,6,2,Religious Record,257.47,835
16252,5,1,4,Age Parent,370.35,694
16253,10,1,2,Decide Successful,232.32,561
16254,2,1,4,Four Part,440.5,606
16255,5,5,3,Measure Successful,383.92,695
16256,7,1,4,Point Rule,12.6,543
16257,2,2,3,Many Building,40.62,647
16258,6,6,3,Next Pass,149.02,593
16259,7,6,3,But Score,420.82,25
16260,5,4,3,Ever Southern,42.5,498
16261,9,1,2,Affect Any,173.96,499
16263,4,2,2,Music Environment,267.62,621
16264,10,6,3,Enter As,98.85,758
16265,1,3,1,Purpose Create,166.49,551
16266,8,3,2,Model Perhaps,206.1,234
16267,8,3,3,Nice Now,455.84,539
16268,7,2,1,Actually Indicate,25.82,3
16269,8,4,1,Development Five,75.81,402
16270,2,2,1,Social Pressure,394.32,806
16271,3,3,4,Now Again,483.14,691
16272,9,3,2,Social Politics,465.57,981
16273,1,1,4,Whole Ahead,411.65,61
16275,8,5,1,Spend Arrive,317.18,132
16276,8,5,2,House Everything,156.23,273
16277,7,5,2,Spend Main,47.61,357
16279,5,3,3,Worker Third,337.41,710
16280,4,2,2,International Letter,219.71,53
16281,10,6,1,Drug Mrs,10.93,751
16282,10,5,4,Drive Even,361.07,984
16283,10,3,2,Tell Send,388.38,664
16284,10,2,2,Stock Eye,129.57,79
